grid,case,amplitude,time,chi,delta_chi,predicted_delta_chi,delta_cycles,predicted_cycles,local_a,local_invariant,delta_density,predicted_density
base,quiet,0,24.5,-0.0007727740324430537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,24.6,-0.0007459268561816831,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,24.7,-0.0007178090806883212,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,24.8,-0.0006884686013332344,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,24.900000000000002,-0.0006579553962177316,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.0,-0.0006263214410420372,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.1,-0.0005936206205705372,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.2,-0.000559908636845141,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.3,-0.0005252429143030397,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.400000000000002,-0.0004896825019606104,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.5,-0.0004532879728302669,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.6,-0.0004161213207413607,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.7,-0.00037824585474068587,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,25.8,-0.0003397260912528482,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,25.900000000000002,-0.0003006276441843655,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.0,-0.0002610171131581891,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.1,-0.00022096197006896996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.2,-0.00018053044415287722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.3,-0.00013979140576765976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.400000000000002,-9.881424908039515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.5,-5.76687738629558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.6,-1.6425066596883603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.7,2.484661891011071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.8,6.607598119279792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,26.900000000000002,0.00010719279087811503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,27.0,0.00014812701031205282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,27.1,0.00018880891286016525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,27.2,0.00022916920167817607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.3,0.00026913912775040503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.400000000000002,0.0003086506069953695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.5,0.00034763633623884863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.6,0.00038602990785650864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.7,0.00042376592289123895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.8,0.00046078010245272246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,27.900000000000002,0.000497009397208966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.0,0.0005323920947832752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.1,0.0005668679248742095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.2,0.0006003781619192919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.3,0.0006328657251272492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.400000000000002,0.0006642752757086298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.5,0.0006945533111393177,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,28.6,0.0007236482562961228,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,28.7,0.0007515105513092233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,28.8,0.000778092735981973,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,28.900000000000002,0.000803349530634195,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.0,0.0008272379132311705,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.1,0.0008497171926669971,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.2,0.0008707490780774724,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.3,0.0008902977440645088,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.400000000000002,0.0009083298917210079,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.5,0.0009248148053520335,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.6,0.0009397244047957157,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.7,0.0009530332932550505,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.8,0.0009647188005589158,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,29.900000000000002,0.0009747610217783611,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,30.0,0.0009831428511327186,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,30.1,0.0009898500111278907,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.2,0.0009948710768767578,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.3,0.00099819749556038,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.400000000000002,0.000999823600997209,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.5,0.0009997466232951353,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.6,0.0009979666935696887,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.7,0.000994486843720856,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.8,0.0009893130012689124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,30.900000000000002,0.0009824539792575083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,31.0,0.000973921461241388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,31.1,0.0009637299813847819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,31.2,0.0009518968997040379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,31.3,0.0009384423724963649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,31.400000000000002,0.0009233893180054371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,31.5,0.0009067633773824816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,31.6,0.000888592871009062,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,31.7,0.0008689087502559773,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,31.8,0.0008477445447605935,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,31.900000000000002,0.0008251363053123762,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.0,0.0008011225424439572,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.1,0.0007757441608323819,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.2,0.0007490443896221685,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.3,0.0007210687087888963,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.4,0.0006918647716688903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.5,0.0006614823237869164,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.6,0.0006299731181200796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.7,0.0005973908269423335,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.8,0.0005637909503997934,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,32.9,0.0005292307219725485,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,33.0,0.0004937690109839851,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.1,0.00045746622232369896,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.2,0.00042038419355485,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.3,0.0003825860895811877,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.4,0.000344136295053086,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.5,0.000305100304695975,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.6,0.0002655446117480563,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.7,0.00022553659469708862,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.8,0.0001851444025091583,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,33.9,0.00014443683854527153,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,34.0,0.00010348324336338989,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,34.1,6.235337660518125e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,34.2,2.1117298168927036e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,34.300000000000004,-2.01547511287381e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,34.4,-6.139246919932911e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,34.5,-0.00010252561243357464,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,34.6,-0.00014348411535271743,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,34.7,-0.00018419820995628378,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,34.800000000000004,-0.00022459854456327976,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,34.9,-0.0002646163019442631,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.0,-0.0003041833165429834,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.1,-0.00034323219058803684,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.2,-0.00038169640889672366,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.300000000000004,-0.00041951045217554104,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.4,-0.0004566099086244176,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.5,-0.0004929315836544982,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.6,-0.00052841360753255,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.7,-0.0005629955407687709,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.800000000000004,-0.0005966184770684349,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,35.9,-0.0006292251436719201,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.0,-0.0006607599989123278,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.1,-0.0006911693268244777,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.2,-0.0007204013286440043,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.300000000000004,-0.0007484062110408416,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.4,-0.0007751362709368123,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.5,-0.0008005459767626475,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.6,-0.0008245920460161343,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.7,-0.0008472335189893817,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.800000000000004,-0.0008684318285393641,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,36.9,-0.0008881508657829877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,37.0,-0.0009063570416050139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,37.1,-0.0009230193438737502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,37.2,-0.0009381093902669201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,37.300000000000004,-0.0009516014766181431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,37.4,-0.0009634726207015719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,37.5,-0.0009737026013797447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,37.6,-0.0009822739930482585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,37.7,-0.0009891721953187332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,37.800000000000004,-0.0009943854578891246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,37.9,-0.0009979049005591591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.0,-0.0009997245283570578,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.1,-0.0009998412417514223,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.2,-0.0009982548419309022,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.300000000000004,-0.0009949680311430646,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.4,-0.000989986408091539,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.5,-0.0009833184583989882,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.6,-0.0009749755401527367,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.7,-0.0009649718645577009,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,38.800000000000004,-0.0009533244717289351,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,38.9,-0.0009400532016653206,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.0,-0.0009251806604543205,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.1,-0.0009087321817648192,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.2,-0.0008907357836934911,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.300000000000004,-0.000871222121038835,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.4,-0.000850224433083981,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.5,-0.0008277784869767327,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.6,-0.00080392251680375,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.7,-0.0007786971584628462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.800000000000004,-0.0007521453804438432,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,39.9,-0.0007243124106360527,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,40.0,-0.0006952456592874537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,40.1,-0.0006649946382463928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,40.2,-0.0006336108766232774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.300000000000004,-0.0006011478330163962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.4,-0.0005676608044512025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.5,-0.0005332068321878755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.6,-0.0004978446045579939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.7,-0.00046163435699582124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.800000000000004,-0.0004246377694340941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,40.9,-0.0003869178612394141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.0,-0.0003485388838664241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.1,-0.00030956621141308923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.2,-0.0002700662292635837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.300000000000004,-0.0002301062210090034,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.4,-0.00018975425383812864,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.5,-0.0001490790625930856,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,41.6,-0.00010814993268793761,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,41.7,-6.703658208972404e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,41.800000000000004,-2.5809042562492288e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,41.9,1.5462459623230872e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.0,5.6707623312118246e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.1,9.785619221341328e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.2,0.00013883807457389568,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.300000000000004,0.00017958346257036106,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.4,0.00022002295121865013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.5,0.0002600876565966934,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.6,0.0002997093331796928,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.7,0.00033882049008785624,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.800000000000004,0.0003773545060490806,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,42.9,0.0004152457428802592,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,43.0,0.0004524296572937557,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,43.1,0.0004888429108391538,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.2,0.0005244234777928969,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.300000000000004,0.0005591107508116266,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.4,0.0005928456441695628,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.5,0.0006255706944042482,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.6,0.0006572301581988899,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.7,0.000687770107334634,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.800000000000004,0.0007171385205512434,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,43.9,0.0007452853721595113,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,44.0,0.0007721627172544534,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,44.1,0.0007977247733843092,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,44.2,0.000821927998536064,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,44.300000000000004,0.000844731165304614,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,44.4,0.0008660954311194565,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,44.5,0.0008859844044091443,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,44.6,0.0009043642065905941,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,44.7,0.0009212035297778911,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,44.800000000000004,0.0009364736901123433,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,44.9,0.000950148676622696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.0,0.000962205195532327,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.1,0.0009726227099380725,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.2,0.0009813834747929447,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.300000000000004,0.0009884725671331482,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.4,0.0009938779114980344,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.5,0.0009975903004995595,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.6,0.0009996034105061366,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.7,0.000999913812414363,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.800000000000004,0.0009985209774902434,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,45.9,0.0009954272782697418,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
base,quiet,0,46.0,0.0009906379845172418,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.1,0.0009841612542490273,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.2,0.0009760081198369112,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.300000000000004,0.0009661924692154506,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.4,0.0009547310222249705,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.5,0.00094164330213099,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.6,0.0009269516023683124,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.7,0.0009106809485661232,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.800000000000004,0.0008928590559191313,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,46.9,0.0008735162819776352,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,47.0,0.0008526855749365162,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,47.1,0.0008304024175111083,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,47.2,0.0008067047664960433,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,47.300000000000004,0.0007816329881099747,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,47.4,0.0007552297892358514,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,47.5,0.0007275401446741117,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,47.6,0.0006986112205330747,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,47.7,0.0006684922938866598,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,47.800000000000004,0.0006372346688360993,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,47.9,0.0006048915891190405,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.0,0.000571518147414938,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.1,0.0005371711915008453,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.2,0.0005019092274175187,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.300000000000004,0.00046579231981109864,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.4,0.0004288819896200533,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.5,0.0003912411092814114,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.6,0.0003529337956348309,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.7,0.0003140253007071605,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
base,quiet,0,48.800000000000004,0.00027458190056351,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
base,quiet,0,48.9,0.00023467078241390808,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
