case,time,actual_cycles,second_cycles,fourth_cycles,actual_a,predicted_a
base-carrier,27.25,1.894465337994172e-07,3.645436182528826e-08,1.9301264220623916e-07,-0.0003394235165969459,-0.0003393199528919864
base-carrier,27.275000000000002,1.6030356346415394e-07,7.23983324271421e-09,1.6389228059816464e-07,-0.0003228896239941677,-0.00032278939985737066
base-carrier,27.3,1.2749210202854622e-07,-2.566794765934103e-08,1.3110315392103452e-07,-0.00029423032678595564,-0.00029413334943299553
base-carrier,27.325,9.10113389339908e-08,-6.227425244164328e-08,9.464436014950004e-08,-0.0002551488842293651,-0.0002550550645282406
base-carrier,27.35,5.090876407968127e-08,-1.0253627080835775e-07,5.4563300554871895e-08,-0.00020770192708814738,-0.0002076111785442798
base-carrier,27.375,7.279440416074175e-09,-1.4636381101723577e-07,1.0954952080744838e-08,-0.0001542196793466065,-0.00015413191701295088
base-carrier,27.400000000000002,-3.973571616278084e-08,-1.9362098996854583e-07,-3.603985421092126e-08,-9.722322403513845e-05,-9.713836357397201e-05
base-carrier,27.425,-8.995245072986402e-08,-2.441287137341125e-07,-8.623694859282185e-08,-3.933800191528193e-05,-3.925595898585917e-05
base-carrier,27.45,-1.431462795476298e-07,-2.9766775296192374e-07,-1.3941193542848078e-07,1.6797506349380622e-05,1.6876816293623115e-05
base-carrier,27.475,-1.9905603049644438e-07,-3.539822465667205e-07,-1.953037355976976e-07,6.862848715558885e-05,6.870514868225256e-05
base-carrier,27.5,-2.573876906013785e-07,-4.127835115423661e-07,-2.5361843558827725e-07,0.00011378532773561794,0.00011385942497750936
base-carrier,27.525000000000002,-3.178184849091059e-07,-4.737540835906614e-07,-3.1403336748176905e-07,0.00015018778838030416,0.00015025940448538483
base-carrier,27.55,-3.800011479474371e-07,-5.365519487219525e-07,-3.7620137997609977e-07,0.0001761477637539145,0.00017621698042966937
base-carrier,27.575,-4.435683590231271e-07,-6.008149381273456e-07,-4.3975527317188026e-07,0.00019046479936412125,0.00019053169666631236
base-carrier,27.6,-5.081372976947103e-07,-6.661652400835614e-07,-5.043123516428986e-07,0.00019250714537851448,0.00019257180181594778
base-carrier,27.625,-5.733142217050564e-07,-7.322139326561379e-07,-5.694790004731285e-07,0.00018227043877596657,0.00018233293170567399
base-carrier,27.650000000000002,-6.386988987798777e-07,-7.985653663304948e-07,-6.348551142546823e-07,0.00016040632344207156,0.00016046672963874266
base-carrier,27.675,-7.038886347043309e-07,-8.648211404634222e-07,-7.000381235492256e-07,0.0001282145545671758,0.00012827295079063562
base-carrier,27.7,-7.684815664109277e-07,-9.305833410624854e-07,-7.646262865124397e-07,8.759436705781133e-05,8.765083042904011e-05
base-carrier,27.725,-8.320788403307337e-07,-9.954566616451056e-07,-8.28220867109332e-07,4.095396144779585e-05,4.100856948185551e-05
base-carrier,27.75,-8.942853026657195e-07,-1.0590490339771919e-06,-8.904268258569752e-07,-8.919403410012755e-06,-8.866573185265547e-06
base-carrier,27.775000000000002,-9.547083970098692e-07,-1.1209704657877341e-06,-9.508517188362629e-07,-5.902239578324278e-05,-5.897126659005818e-05
base-carrier,27.8,-1.0129551065507816e-06,-1.1808299232280867e-06,-1.0091026409990456e-06,-0.00010632176766244975,-0.00010627226448378421
base-carrier,27.825,-1.0686269803990142e-06,-1.2382303003673369e-06,-1.0647812540714876e-06,-0.00014795084361976806,-0.00014790289425021887
base-carrier,27.85,-1.121313535503912e-06,-1.2927617676628198e-06,-1.1174771889075168e-06,-0.00018140160708173596,-0.0001813551429849066
base-carrier,27.875,-1.170584589147088e-06,-1.3439940566912073e-06,-1.1667603775488868e-06,-0.00020469706757069006,-0.0002046520243372986
base-carrier,27.900000000000002,-1.2159823217672884e-06,-1.3914684828012194e-06,-1.2121731148184343e-06,-0.00021652946831030105,-0.00021648578558897268
base-carrier,27.925,-1.2570140548659548e-06,-1.4346906918291997e-06,-1.2532228340696714e-06,-0.0002163522124793232,-0.00021630983336170262
base-carrier,27.95,-1.2931468181065853e-06,-1.4731252062360851e-06,-1.289376671355859e-06,-0.0002044169724315151,-0.00020437584238988286
base-carrier,27.975,-1.323804747568881e-06,-1.5061928139417377e-06,-1.32005886071353e-06,-0.00018175197718625746,-0.00018171204275820258
base-carrier,28.0,-1.3483701919366756e-06,-1.5332716778825034e-06,-1.344651838594293e-06,-0.0001500825139234408,-0.00015004372139197538
base-carrier,28.025000000000002,-1.3661891137090667e-06,-1.5537027513264903e-06,-1.3625016431255354e-06,-0.00011169972733036551,-0.00011166202164683876
base-carrier,28.05,-1.3765809728735795e-06,-1.5667996868143151e-06,-1.3729277973620883e-06,-6.928834415630501e-05,-6.925166829819763e-05
base-carrier,28.075,-1.3788528214024911e-06,-1.5718629652577885e-06,-1.3752374049582635e-06,-2.572752416976926e-05,-2.5691819029266454e-05
base-carrier,28.1,-1.3723168655910194e-06,-1.5681974985007387e-06,-1.3687427139488655e-06,1.6118722061162944e-05,1.615351727623989e-05
base-carrier,28.125,-1.356310324703061e-06,-1.5551325318316463e-06,-1.352780977810589e-06,5.360442675131846e-05,5.3638373728423944e-05
base-carrier,28.150000000000002,-1.3302160929390967e-06,-1.532042349295715e-06,-1.3267351193734674e-06,8.448168069558276e-05,8.451484103750743e-05
base-carrier,28.175,-1.293482537132012e-06,-1.4983661114397724e-06,-1.2900535296784402e-06,0.00010704401228871346,0.00010707644656465498
base-carrier,28.2,-1.2456407692690983e-06,-1.4536251628723395e-06,-1.2422673410632386e-06,0.00012022302342917496,0.00012025479045076764
base-carrier,28.225,-1.1863179302805718e-06,-1.3974363441894235e-06,-1.1830037101048005e-06,0.00012363265051207673,0.00012366380695670145
base-carrier,28.25,-1.115245390534905e-06,-1.3295202132351475e-06,-1.1119940154755917e-06,0.00011756023615227951,0.00011759083655970073
base-carrier,28.275000000000002,-1.0322612732930116e-06,-1.2497035844291604e-06,-1.0290763785074793e-06,0.00010290825605711563,0.00010293835312910131
base-carrier,28.3,-9.373072862731795e-07,-1.1579163728101034e-06,-9.341924912585522e-07,8.109457909355549e-05,8.112422415351062e-05
base-carrier,28.325,-8.304204255922491e-07,-1.0541833106220182e-06,-8.273793173920742e-07,5.392216795921712e-05,5.3951411397362966e-05
base-carrier,28.35,-7.117206279784745e-07,-9.386116158265161e-07,-7.087567424271046e-07,2.3430901969734773e-05,2.3459793515660793e-05
base-carrier,28.375,-5.813958251350955e-07,-8.113760694092035e-07,-5.785126275093633e-07,-8.255376307551038e-06,-8.226787584572416e-06
base-carrier,28.400000000000002,-4.396860515382808e-07,-6.727031552462941e-07,-4.3688691824343196e-07,-3.9074363661619534e-05,-3.904602963946839e-05
base-carrier,28.425,-2.868682526540911e-07,-5.228559110231397e-07,-2.8415645565599804e-07,-6.715308904021354e-05,-6.712496304457607e-05
base-carrier,28.45,-1.23243242906595e-07,-3.6212093790874324e-07,-1.2062193654609814e-07,-9.091048483450845e-05,-9.088252221148804e-05
base-carrier,28.475,5.087410261530231e-08,-1.9079865427616424e-07,5.3401890954944404e-08,-0.00010913037094014627,-0.00010910252952824295
base-carrier,28.5,2.3516080212585035e-07,-9.197410593055192e-09,2.3759217813030078e-07,-0.00012100363372119955,-0.0001209758740654981
base-carrier,28.525000000000002,4.2928775215113476e-07,1.823684221223607e-07,4.316199584320929e-07,-0.00012614116995497812,-0.00012611345516452637
base-carrier,28.55,6.32918097897639e-07,3.835767474036063e-07,6.351485172725933e-07,-0.00012456131181704427,-0.00012453360705289194
base-carrier,28.575,8.457027152250789e-07,5.940931501404792e-07,8.478288750662863e-07,-0.0001166567825568332,-0.00011662905423136605
base-carrier,28.6,1.0672737590824556e-06,8.135643705695657e-07,1.0692933375326803e-06,-0.00010314671059620509,-0.0001031189254407092
base-carrier,28.625,1.2972372976378977e-06,1.0416108641510367e-06,1.2991481311164084e-06,-8.501893403680418e-05,-8.4991058234116e-05
base-carrier,28.650000000000002,1.5351659540243002e-06,1.2778193719948151e-06,1.5369660480042364e-06,-6.346694459734649e-05,-6.343894316938572e-05
base-carrier,28.675,1.780592265140554e-06,1.5217362074886564e-06,1.7822798067568016e-06,-3.9824607263251786e-05,-3.9796443850187245e-05
base-carrier,28.7,2.0330031704445162e-06,1.7728616724244553e-06,2.034576542542432e-06,-1.5500534458002473e-05,-1.547217153913191e-05
base-carrier,28.725,2.291835742612087e-06,2.030645711946456e-06,2.2932935370297087e-06,8.087042091548084e-06,8.115642584696978e-06
base-carrier,28.75,2.556474013516512e-06,2.2944846629719003e-06,2.5578150430794084e-06,2.9574666532324937e-05,2.960354234867573e-05
base-carrier,28.775000000000002,2.8262465954374873e-06,2.5637187946843098e-06,2.8274699028536486e-06,4.7717153039626366e-05,4.7746340681144645e-05
base-carrier,28.8,3.1004247654172407e-06,2.8376303111676965e-06,3.1015296288227538e-06,6.144953486379121e-05,6.14790688024123e-05
base-carrier,28.825,3.3782207843754953e-06,3.115441588338812e-06,3.3792067186168096e-06,6.994591318722027e-05,6.997582539274975e-05
base-carrier,28.85,3.658786425876867e-06,3.39631362643589e-06,3.659653183242407e-06,7.267250658971214e-05,7.270282645888123e-05
base-carrier,28.875,3.94121196953598e-06,3.6793449689161637e-06,3.94195953743174e-06,6.943108794674585e-05,6.946184262726041e-05
base-carrier,28.900000000000002,4.224526170790333e-06,3.963571607258136e-06,4.2251547694169e-06,6.038819379440037e-05,6.0419408805057926e-05
base-carrier,28.925,4.507697929607638e-06,4.247968593433973e-06,4.508208009810132e-06,4.6085255439404536e-05,4.6116955420549225e-05
base-carrier,28.95,4.7896404560998305e-06,4.5314541604062475e-06,4.790032698187739e-06,2.7425312718395564e-05,2.745752212194934e-05
base-carrier,28.975,5.069218649031116e-06,4.812897067928248e-06,5.069493963389158e-06,5.633304131776753e-06,5.666047682222726e-06
base-carrier,29.0,5.345260150715776e-06,5.091127635838085e-06,5.345419679047846e-06,-1.7810972833697192e-05,-1.777767001295326e-05
base-carrier,29.025000000000002,5.616570133307277e-06,5.3649525210543265e-06,5.616615250537384e-06,-4.126545358085303e-05,-4.123156619363365e-05
base-carrier,29.05,5.881949370494662e-06,5.633172788664955e-06,5.88188168436724e-06,-6.303920111152407e-05,-6.300470419530668e-05
base-carrier,29.075,6.140214610636271e-06,5.894604295966073e-06,6.140035960185232e-06,-8.151896744795789e-05,-8.148383701832247e-05
base-carrier,29.1,6.390219803070031e-06,6.1480989369242985e-06,6.389932254787531e-06,-9.529888574346275e-05,-9.526309940170628e-05
base-carrier,29.125,6.6308764006757115e-06,6.3925649670014926e-06,6.630482240566451e-06,-0.00010330171954024185,-0.00010326525688191169
base-carrier,29.150000000000002,6.861170841716945e-06,6.626984511848023e-06,6.860672564850304e-06,-0.00010487971499646713,-0.00010484255771275518
base-carrier,29.175,7.0801774509811925e-06,6.850426496715552e-06,7.079577750215523e-06,-9.9884045174982e-05,-9.98461768206225e-05
base-carrier,29.2,7.287065388947199e-06,7.062053618800231e-06,7.2863671412345734e-06,-8.869411079699098e-05,-8.865551628655714e-05
base-carrier,29.225,7.481098869964724e-06,7.261122585761662e-06,7.480305123841069e-06,-7.220140705099544e-05,-7.216207201772205e-05
base-carrier,29.25,7.661630624011325e-06,7.446977589513844e-06,7.66074458862767e-06,-5.1746959607381494e-05,-5.170686979633355e-05
base-carrier,29.275000000000002,7.828089366284707e-06,7.619037779334141e-06,7.82711440321291e-06,-2.901602680894543e-05,-2.8975167669701124e-05
base-carrier,29.3,7.979962777231541e-06,7.776780235546549e-06,7.978902394536901e-06,-5.8983352755532515e-06,-5.8566918699507075e-06
base-carrier,29.325,8.116778068891837e-06,7.919720522176096e-06,8.115635917376426e-06,1.567397367943119e-05,1.571641641926086e-05
base-carrier,29.35,8.238082547532486e-06,8.047393231318173e-06,8.236862417988135e-06,3.3895741619294194e-05,3.3938998338320046e-05
base-carrier,29.375,8.343426621208148e-06,8.159334972679717e-06,8.342132441008162e-06,4.7249329376932725e-05,4.7293413584345824e-05
base-carrier,29.400000000000002,8.432351433822766e-06,8.255071997540665e-06,8.430987262533094e-06,5.464053417944997e-05,5.4685457555987005e-05
base-carrier,29.425,8.504382772644639e-06,8.334114107509027e-06,8.502952793162179e-06,5.5496286602654415e-05,5.554205851018265e-05
base-carrier,29.45,8.559032141543584e-06,8.39595575276342e-06,8.557540649698602e-06,4.9814194973208085e-05,4.98608223044714e-05
base-carrier,29.475,8.595805051011297e-06,8.440084368169401e-06,8.594256439385065e-06,3.815880358955371e-05,3.8206291016287735e-05
base-carrier,29.5,8.614215706693106e-06,8.46599513985875e-06,8.612614447005254e-06,2.1604839548622786e-05,2.1653190130170645e-05
base-carrier,29.525000000000002,8.613806550824662e-06,8.473210650107283e-06,8.612157173196909e-06,1.6331419790683725e-06,1.6823580045851463e-06
base-carrier,29.55,8.594170563227875e-06,8.461303309005318e-06,8.592477635905569e-06,-2.0010208904088916e-05,-1.9960125026828038e-05
base-carrier,29.575,8.554973970496015e-06,8.429918212395054e-06,8.553242080560692e-06,-4.14773571235703e-05,-4.142640213578765e-05
base-carrier,29.6,8.495977036777142e-06,8.378794093332464e-06,8.494210774364022e-06,-6.098838002983547e-05,-6.093654941640778e-05
base-carrier,29.625,8.41705092532265e-06,8.307780343762822e-06,8.415254870573295e-06,-7.699051699390364e-05,-7.693780500212687e-05
base-carrier,29.650000000000002,8.318189153078799e-06,8.216848620546575e-06,8.316367866030883e-06,-8.829161158755707e-05,-8.823801166977577e-05
base-carrier,29.675,8.199512841974668e-06,8.106098232385366e-06,8.197670856366458e-06,-9.415548291087274e-05,-9.410098849284656e-05
base-carrier,29.7,8.061269700237843e-06,7.975755232591205e-06,8.059411519475403e-06,-9.435119618470531e-05,-9.429580158652635e-05
base-carrier,29.725,7.903827337273542e-06,7.826165817706909e-06,7.901957430048425e-06,-8.91531831991064e-05,-8.909688450116487e-05
base-carrier,29.75,7.727662047946605e-06,7.657785169154084e-06,7.725784841949282e-06,-7.929429120633132e-05,-7.923708686734375e-05
base-carrier,29.775000000000002,7.533344539065591e-06,7.471163216486268e-06,7.531464413683613e-06,-6.587853572455654e-05,-6.582042681833712e-05
base-carrier,29.8,7.321524196628666e-06,7.266928922219655e-06,7.319645471239018e-06,-5.026408990017225e-05,-5.0205079928108726e-05
base-carrier,29.825,7.092913393033888e-06,7.045774599957982e-06,7.091040312861438e-06,-3.392948179913336e-05,-3.386957613440841e-05
base-carrier,29.85,6.848273082799172e-06,6.8084415197782524e-06,6.846409802174716e-06,-1.833688405000223e-05,-1.8276089153701968e-05
base-carrier,29.875,6.588400564642639e-06,6.555707688233509e-06,6.586551130069739e-06,-4.805750699768181e-06,-4.744073298186701e-06
base-carrier,29.900000000000002,6.314119888413781e-06,6.288378284057384e-06,6.312288221020593e-06,5.591948880513315e-06,5.654502465143708e-06
base-carrier,29.925,6.026275000294566e-06,6.007278850259671e-06,6.024464881183108e-06,1.2106708005293962e-05,1.2170132221730211e-05
base-carrier,29.95,5.725725425977225e-06,5.713251040205974e-06,5.723940484876099e-06,1.4352166257319656e-05,1.4416456319280689e-05
base-carrier,29.975,5.413344096844206e-06,5.407150519749732e-06,5.411587802764117e-06,1.2310828842871253e-05,1.2375980373106158e-05
base-carrier,30.0,5.090016839097911e-06,5.089846545928821e-06,5.0882924953571485e-06,6.307683399491135e-06,6.373691832863084e-06
base-carrier,30.025000000000002,4.756643071793015e-06,4.762222759379537e-06,4.754953813345079e-06,-3.0425795818163664e-06,-2.9757196701981546e-06
base-carrier,30.05,4.4141373366407895e-06,4.425178810034247e-06,4.412486129281653e-06,-1.4907141357149012e-05,-1.483943681801876e-05
base-carrier,30.075,4.063431394132176e-06,4.079632542903281e-06,4.061821032295311e-06,-2.8316993999513844e-05,-2.8248453419795245e-05
base-carrier,30.1,3.7054767043440433e-06,3.7265225624788986e-06,3.7039098086296007e-06,-4.225101709023534e-05,-4.218165076568771e-05
base-carrier,30.125,3.3412471620719254e-06,3.3668110393822063e-06,3.3397261749196324e-06,-5.571503581029441e-05,-5.5644855386376556e-05
base-carrier,30.150000000000002,2.971741935123884e-06,3.001486605667278e-06,2.970269112751854e-06,-6.781037777494922e-05,-6.773939564738884e-05
base-carrier,30.175,2.5979881712464573e-06,2.631567108658219e-06,2.596565575370842e-06,-7.778840733086146e-05,-7.771663595923712e-05
