preparation,time,local_chi,mode_coordinate,mode_momentum,mode_energy_fraction,charge_fraction,charge_balance_fraction,total_energy,outer_energy_sink,core_peak
fine,256.8,0.0006819113345193658,0.0006819258710609087,0.00030188828383013224,0.9999821403794438,0.9999999996847493,-7.990274358190743e-16,2616.329226011435,1.4985299691200941e-06,0.7426187449849053
fine,257.6,0.0008822191663410407,0.0008822354540461859,0.00019432151339218603,0.9999905264490438,0.9999999996826688,-7.990274358190743e-16,2616.3292224620527,1.5054721605786949e-06,0.7426147251274983
fine,258.4,0.0009872094200895206,0.0009872242520712249,6.575832855249203e-05,0.9999939502531159,0.9999999996806107,-9.588329229828893e-16,2616.3292218261936,1.5124973225388402e-06,0.7426133384360223
fine,259.2,0.0009855339078441473,0.0009855486929648994,-6.990874877648451e-05,0.9999936295757367,0.9999999996785717,-9.588329229828893e-16,2616.3292252996184,1.5180722263494178e-06,0.7426186194394407
fine,260.0,0.000877375853050422,0.000877390891293964,-0.00019802142889356475,0.9999868133303885,0.9999999996765526,-7.990274358190743e-16,2616.3292264037304,1.5237159130044365e-06,0.7426165402285573
fine,260.8,0.0006744249315830909,0.0006744367892042516,-0.0003047398723676548,0.999978239834577,0.9999999996745564,-7.990274358190743e-16,2616.3292232309013,1.5306154589247753e-06,0.7426112148981452
fine,261.6,0.00039860883611466427,0.00039861358871938506,-0.0003785336661110178,0.9999725944717376,0.9999999996725817,-1.1186384101467041e-15,2616.329221718419,1.5370500279962306e-06,0.7426163077475201
fine,262.4,7.972631904493193e-05,7.97223053246681e-05,-0.000411428750188134,0.9999690794886971,0.999999999670626,-1.1186384101467041e-15,2616.3292243896526,1.5422077316854727e-06,0.7426200236091458
fine,263.2,-0.0002477716165576178,-0.00024778252217040326,-0.00039987138069745706,0.9999708410781648,0.9999999996686909,-9.588329229828893e-16,2616.3292262500595,1.547929607256441e-06,0.7426119909533814
fine,264.0,-0.0005485028582021192,-0.0005485160258997327,-0.0003451103184019299,0.9999775063430242,0.9999999996667789,-7.990274358190743e-16,2616.329224237979,1.5546430545185648e-06,0.7426100798449898
fine,264.8,-0.0007899735042487454,-0.0007899855585268372,-0.00025306173011661317,0.9999848009329079,0.9999999996648867,-9.588329229828893e-16,2616.3292220651683,1.5604674976465776e-06,0.7426193381374021
fine,265.6,-0.0009460903405781025,-0.0009461015543491287,-0.00013367131653634333,0.9999910379763547,0.9999999996630132,-1.1186384101467041e-15,2616.329223271979,1.5653584919514981e-06,0.742618590037081
fine,266.4,-0.0009999850723989238,-0.000999996821826678,1.610362332261975e-07,0.9999937958847437,0.9999999996611613,-9.588329229828893e-16,2616.329225674344,1.5711586237410459e-06,0.742609203384531
fine,267.2,-0.0009458373712625889,-0.0009458486286097341,0.00013397571072533624,0.999990734227205,0.9999999996593316,-1.1186384101467041e-15,2616.3292253116056,1.5775528950246555e-06,0.7426125362185585
fine,268.0,-0.0007894998975123491,-0.0007895073761507569,0.0002533153804760152,0.9999834568884222,0.9999999996575218,-1.1186384101467041e-15,2616.329222717717,1.5828012234821326e-06,0.7426209952543131
fine,268.8,-0.0005478629885281302,-0.0005478644505875166,0.0003452863009554951,0.9999763074535131,0.9999999996557312,-1.1186384101467041e-15,2616.329222205498,1.5875517807155879e-06,0.742616044063349
fine,269.6,-0.00024703149956185373,-0.00024702777709517356,0.00039995094913818324,0.9999709473228816,0.999999999653962,-1.1186384101467041e-15,2616.3292248851353,1.593375516422797e-06,0.7426100981682935
fine,270.4,8.049284949260658e-05,8.04988103896528e-05,0.0004114030620884005,0.9999694207246808,0.9999999996522142,-9.588329229828893e-16,2616.3292261923903,1.5993437318532915e-06,0.7426163677157572
fine,271.2,0.0003993229892502952,0.00039932803593369635,0.0003784056876145075,0.9999740562229051,0.9999999996504846,-9.588329229828893e-16,2616.3292235038243,1.6040991162627047e-06,0.7426197291585435
fine,272.0,0.0006750088341802637,0.0006750122056792684,0.00030452330964960236,0.9999802432442221,0.9999999996487741,-1.1186384101467041e-15,2616.3292214896737,1.6088108189162425e-06,0.7426136777148346
fine,272.8,0.0008777602819065272,0.0008777648079071395,0.00019773871703698947,0.9999863388835085,0.9999999996470851,-1.1186384101467041e-15,2616.3292240506094,1.6145793203363237e-06,0.742613366100994
fine,273.6,0.0009856719689711703,0.0009856800751823767,6.95909239564728e-05,0.9999923649161465,0.9999999996454165,-9.588329229828893e-16,2616.329226603101,1.6200596202408667e-06,0.7426182144348838
fine,274.40000000000003,0.0009870895044608256,0.0009870992730163066,-6.60754428690784e-05,0.9999925989887328,0.9999999996437663,-7.990274358190743e-16,2616.329224274618,1.6244251859707868e-06,0.7426155708609942
