sample,direction,field,branch,omega,null_polynomial,z
3,0,4,0,-0.817746063962205,2.2151614497925935e-16,1.0579773093763662
3,0,4,1,1.1723235567094294,4.4300855420663257e-16,1.0579773093763662
3,0,5,0,-0.817746063962205,2.2151614497925935e-16,1.0579773093763662
3,0,5,1,1.1723235567094294,4.4300855420663257e-16,1.0579773093763662
3,1,0,0,-0.9307721000246575,1.3408258422698828e-16,1.0579773093763662
3,1,0,1,1.0842306655360623,2.2850273447701307e-17,1.0579773093763662
3,1,1,0,-0.9307721000246575,1.3408258422698828e-16,1.0579773093763662
3,1,1,1,1.0842306655360623,2.2850273447701307e-17,1.0579773093763662
3,1,2,0,-0.9307721000246575,1.3408258422698828e-16,1.0579773093763662
3,1,2,1,1.0842306655360623,2.2850273447701307e-17,1.0579773093763662
3,1,3,0,-0.9307721000246575,1.3408258422698828e-16,1.0579773093763662
3,1,3,1,1.0842306655360623,2.2850273447701307e-17,1.0579773093763662
3,1,4,0,-0.9307721000246575,1.3408258422698828e-16,1.0579773093763662
3,1,4,1,1.0842306655360623,2.2850273447701307e-17,1.0579773093763662
3,1,5,0,-0.9307721000246575,1.3408258422698828e-16,1.0579773093763662
3,1,5,1,1.0842306655360623,2.2850273447701307e-17,1.0579773093763662
3,2,0,0,-0.9156942971025311,-1.6653345369377348e-16,1.0579773093763662
3,2,0,1,1.2275099119134822,-5.551115123125783e-17,1.0579773093763662
3,2,1,0,-0.9156942971025311,-1.6653345369377348e-16,1.0579773093763662
3,2,1,1,1.2275099119134822,-5.551115123125783e-17,1.0579773093763662
3,2,2,0,-0.9156942971025311,-1.6653345369377348e-16,1.0579773093763662
3,2,2,1,1.2275099119134822,-5.551115123125783e-17,1.0579773093763662
3,2,3,0,-0.9156942971025311,-1.6653345369377348e-16,1.0579773093763662
3,2,3,1,1.2275099119134822,-5.551115123125783e-17,1.0579773093763662
3,2,4,0,-0.9156942971025311,-1.6653345369377348e-16,1.0579773093763662
3,2,4,1,1.2275099119134822,-5.551115123125783e-17,1.0579773093763662
3,2,5,0,-0.9156942971025311,-1.6653345369377348e-16,1.0579773093763662
3,2,5,1,1.2275099119134822,-5.551115123125783e-17,1.0579773093763662
3,3,0,0,-0.8447046512222219,1.4000096390615515e-16,1.0579773093763662
3,3,0,1,1.0726033808648976,2.265122131027116e-16,1.0579773093763662
3,3,1,0,-0.8447046512222219,1.4000096390615515e-16,1.0579773093763662
3,3,1,1,1.0726033808648976,2.265122131027116e-16,1.0579773093763662
3,3,2,0,-0.8447046512222219,1.4000096390615515e-16,1.0579773093763662
3,3,2,1,1.0726033808648976,2.265122131027116e-16,1.0579773093763662
3,3,3,0,-0.8447046512222219,1.4000096390615515e-16,1.0579773093763662
3,3,3,1,1.0726033808648976,2.265122131027116e-16,1.0579773093763662
3,3,4,0,-0.8447046512222219,1.4000096390615515e-16,1.0579773093763662
3,3,4,1,1.0726033808648976,2.265122131027116e-16,1.0579773093763662
3,3,5,0,-0.8447046512222219,1.4000096390615515e-16,1.0579773093763662
3,3,5,1,1.0726033808648976,2.265122131027116e-16,1.0579773093763662
3,4,0,0,-1.056577353335646,-2.0758197856995172e-16,1.0579773093763662
3,4,0,1,1.0857987454258509,5.584075713843253e-17,1.0579773093763662
3,4,1,0,-1.056577353335646,-2.0758197856995172e-16,1.0579773093763662
3,4,1,1,1.0857987454258509,5.584075713843253e-17,1.0579773093763662
3,4,2,0,-1.056577353335646,-2.0758197856995172e-16,1.0579773093763662
3,4,2,1,1.0857987454258509,5.584075713843253e-17,1.0579773093763662
3,4,3,0,-1.056577353335646,-2.0758197856995172e-16,1.0579773093763662
3,4,3,1,1.0857987454258509,5.584075713843253e-17,1.0579773093763662
3,4,4,0,-1.056577353335646,-2.0758197856995172e-16,1.0579773093763662
3,4,4,1,1.0857987454258509,5.584075713843253e-17,1.0579773093763662
3,4,5,0,-1.056577353335646,-2.0758197856995172e-16,1.0579773093763662
3,4,5,1,1.0857987454258509,5.584075713843253e-17,1.0579773093763662
3,5,0,0,-0.8687132455583962,-2.0890627932419135e-16,1.0579773093763662
3,5,0,1,1.201325350178911,2.2117688970109436e-16,1.0579773093763662
3,5,1,0,-0.8687132455583962,-2.0890627932419135e-16,1.0579773093763662
3,5,1,1,1.201325350178911,2.2117688970109436e-16,1.0579773093763662
3,5,2,0,-0.8687132455583962,-2.0890627932419135e-16,1.0579773093763662
3,5,2,1,1.201325350178911,2.2117688970109436e-16,1.0579773093763662
3,5,3,0,-0.8687132455583962,-2.0890627932419135e-16,1.0579773093763662
3,5,3,1,1.201325350178911,2.2117688970109436e-16,1.0579773093763662
3,5,4,0,-0.8687132455583962,-2.0890627932419135e-16,1.0579773093763662
3,5,4,1,1.201325350178911,2.2117688970109436e-16,1.0579773093763662
3,5,5,0,-0.8687132455583962,-2.0890627932419135e-16,1.0579773093763662
3,5,5,1,1.201325350178911,2.2117688970109436e-16,1.0579773093763662
3,6,0,0,-1.0139719407487902,-2.936081853955594e-16,1.0579773093763662
3,6,0,1,0.9832812290291795,-1.4814847004627412e-16,1.0579773093763662
3,6,1,0,-1.0139719407487902,-2.936081853955594e-16,1.0579773093763662
3,6,1,1,0.9832812290291795,-1.4814847004627412e-16,1.0579773093763662
3,6,2,0,-1.0139719407487902,-2.936081853955594e-16,1.0579773093763662
3,6,2,1,0.9832812290291795,-1.4814847004627412e-16,1.0579773093763662
3,6,3,0,-1.0139719407487902,-2.936081853955594e-16,1.0579773093763662
3,6,3,1,0.9832812290291795,-1.4814847004627412e-16,1.0579773093763662
3,6,4,0,-1.0139719407487902,-2.936081853955594e-16,1.0579773093763662
3,6,4,1,0.9832812290291795,-1.4814847004627412e-16,1.0579773093763662
3,6,5,0,-1.0139719407487902,-2.936081853955594e-16,1.0579773093763662
3,6,5,1,0.9832812290291795,-1.4814847004627412e-16,1.0579773093763662
3,7,0,0,-1.0212614285056327,-3.469446951953614e-17,1.0579773093763662
3,7,0,1,1.102380355828607,-1.3877787807814457e-17,1.0579773093763662
3,7,1,0,-1.0212614285056327,-3.469446951953614e-17,1.0579773093763662
3,7,1,1,1.102380355828607,-1.3877787807814457e-17,1.0579773093763662
3,7,2,0,-1.0212614285056327,-3.469446951953614e-17,1.0579773093763662
3,7,2,1,1.102380355828607,-1.3877787807814457e-17,1.0579773093763662
3,7,3,0,-1.0212614285056327,-3.469446951953614e-17,1.0579773093763662
3,7,3,1,1.102380355828607,-1.3877787807814457e-17,1.0579773093763662
3,7,4,0,-1.0212614285056327,-3.469446951953614e-17,1.0579773093763662
3,7,4,1,1.102380355828607,-1.3877787807814457e-17,1.0579773093763662
3,7,5,0,-1.0212614285056327,-3.469446951953614e-17,1.0579773093763662
3,7,5,1,1.102380355828607,-1.3877787807814457e-17,1.0579773093763662
3,8,0,0,-0.93048034945118,-5.019230113204816e-17,1.0579773093763662
3,8,0,1,1.1190197511445101,-2.457505419466868e-16,1.0579773093763662
3,8,1,0,-0.93048034945118,-5.019230113204816e-17,1.0579773093763662
3,8,1,1,1.1190197511445101,-2.457505419466868e-16,1.0579773093763662
3,8,2,0,-0.93048034945118,-5.019230113204816e-17,1.0579773093763662
3,8,2,1,1.1190197511445101,-2.457505419466868e-16,1.0579773093763662
3,8,3,0,-0.93048034945118,-5.019230113204816e-17,1.0579773093763662
3,8,3,1,1.1190197511445101,-2.457505419466868e-16,1.0579773093763662
3,8,4,0,-0.93048034945118,-5.019230113204816e-17,1.0579773093763662
3,8,4,1,1.1190197511445101,-2.457505419466868e-16,1.0579773093763662
3,8,5,0,-0.93048034945118,-5.019230113204816e-17,1.0579773093763662
3,8,5,1,1.1190197511445101,-2.457505419466868e-16,1.0579773093763662
3,9,0,0,-1.141248472182694,-5.987660308190156e-17,1.0579773093763662
3,9,0,1,0.9417572771204655,-3.934044177777732e-16,1.0579773093763662
3,9,1,0,-1.141248472182694,-5.987660308190156e-17,1.0579773093763662
3,9,1,1,0.9417572771204655,-3.934044177777732e-16,1.0579773093763662
3,9,2,0,-1.141248472182694,-5.987660308190156e-17,1.0579773093763662
3,9,2,1,0.9417572771204655,-3.934044177777732e-16,1.0579773093763662
3,9,3,0,-1.141248472182694,-5.987660308190156e-17,1.0579773093763662
3,9,3,1,0.9417572771204655,-3.934044177777732e-16,1.0579773093763662
3,9,4,0,-1.141248472182694,-5.987660308190156e-17,1.0579773093763662
3,9,4,1,0.9417572771204655,-3.934044177777732e-16,1.0579773093763662
3,9,5,0,-1.141248472182694,-5.987660308190156e-17,1.0579773093763662
3,9,5,1,0.9417572771204655,-3.934044177777732e-16,1.0579773093763662
3,10,0,0,-0.9496863790274961,-5.079708641269225e-17,1.0579773093763662
3,10,0,1,1.1078705743623518,1.0010290590519694e-16,1.0579773093763662
3,10,1,0,-0.9496863790274961,-5.079708641269225e-17,1.0579773093763662
3,10,1,1,1.1078705743623518,1.0010290590519694e-16,1.0579773093763662
3,10,2,0,-0.9496863790274961,-5.079708641269225e-17,1.0579773093763662
3,10,2,1,1.1078705743623518,1.0010290590519694e-16,1.0579773093763662
3,10,3,0,-0.9496863790274961,-5.079708641269225e-17,1.0579773093763662
3,10,3,1,1.1078705743623518,1.0010290590519694e-16,1.0579773093763662
3,10,4,0,-0.9496863790274961,-5.079708641269225e-17,1.0579773093763662
3,10,4,1,1.1078705743623518,1.0010290590519694e-16,1.0579773093763662
3,10,5,0,-0.9496863790274961,-5.079708641269225e-17,1.0579773093763662
3,10,5,1,1.1078705743623518,1.0010290590519694e-16,1.0579773093763662
3,11,0,0,-1.09256761265702,-6.257685357823678e-17,1.0579773093763662
3,11,0,1,1.0052222118560457,6.29793947497269e-17,1.0579773093763662
3,11,1,0,-1.09256761265702,-6.257685357823678e-17,1.0579773093763662
3,11,1,1,1.0052222118560457,6.29793947497269e-17,1.0579773093763662
3,11,2,0,-1.09256761265702,-6.257685357823678e-17,1.0579773093763662
3,11,2,1,1.0052222118560457,6.29793947497269e-17,1.0579773093763662
3,11,3,0,-1.09256761265702,-6.257685357823678e-17,1.0579773093763662
3,11,3,1,1.0052222118560457,6.29793947497269e-17,1.0579773093763662
3,11,4,0,-1.09256761265702,-6.257685357823678e-17,1.0579773093763662
3,11,4,1,1.0052222118560457,6.29793947497269e-17,1.0579773093763662
3,11,5,0,-1.09256761265702,-6.257685357823678e-17,1.0579773093763662
3,11,5,1,1.0052222118560457,6.29793947497269e-17,1.0579773093763662
3,12,0,0,-1.1028714468127732,9.71445146547012e-17,1.0579773093763662
3,12,0,1,0.9156486106222671,-2.6237692574149207e-16,1.0579773093763662
3,12,1,0,-1.1028714468127732,9.71445146547012e-17,1.0579773093763662
3,12,1,1,0.9156486106222671,-2.6237692574149207e-16,1.0579773093763662
3,12,2,0,-1.1028714468127732,9.71445146547012e-17,1.0579773093763662
3,12,2,1,0.9156486106222671,-2.6237692574149207e-16,1.0579773093763662
3,12,3,0,-1.1028714468127732,9.71445146547012e-17,1.0579773093763662
3,12,3,1,0.9156486106222671,-2.6237692574149207e-16,1.0579773093763662
3,12,4,0,-1.1028714468127732,9.71445146547012e-17,1.0579773093763662
3,12,4,1,0.9156486106222671,-2.6237692574149207e-16,1.0579773093763662
3,12,5,0,-1.1028714468127732,9.71445146547012e-17,1.0579773093763662
3,12,5,1,0.9156486106222671,-2.6237692574149207e-16,1.0579773093763662
3,13,0,0,-1.0084392113176215,-1.4106294620387698e-16,1.0579773093763662
3,13,0,1,1.094637146517559,-2.852981566572927e-16,1.0579773093763662
3,13,1,0,-1.0084392113176215,-1.4106294620387698e-16,1.0579773093763662
3,13,1,1,1.094637146517559,-2.852981566572927e-16,1.0579773093763662
3,13,2,0,-1.0084392113176215,-1.4106294620387698e-16,1.0579773093763662
3,13,2,1,1.094637146517559,-2.852981566572927e-16,1.0579773093763662
3,13,3,0,-1.0084392113176215,-1.4106294620387698e-16,1.0579773093763662
3,13,3,1,1.094637146517559,-2.852981566572927e-16,1.0579773093763662
3,13,4,0,-1.0084392113176215,-1.4106294620387698e-16,1.0579773093763662
3,13,4,1,1.094637146517559,-2.852981566572927e-16,1.0579773093763662
3,13,5,0,-1.0084392113176215,-1.4106294620387698e-16,1.0579773093763662
3,13,5,1,1.094637146517559,-2.852981566572927e-16,1.0579773093763662
3,14,0,0,-1.207340672754887,7.113085625080244e-16,1.0579773093763662
3,14,0,1,0.8945519009558616,1.5615643446297427e-16,1.0579773093763662
3,14,1,0,-1.207340672754887,7.113085625080244e-16,1.0579773093763662
3,14,1,1,0.8945519009558616,1.5615643446297427e-16,1.0579773093763662
3,14,2,0,-1.207340672754887,7.113085625080244e-16,1.0579773093763662
3,14,2,1,0.8945519009558616,1.5615643446297427e-16,1.0579773093763662
3,14,3,0,-1.207340672754887,7.113085625080244e-16,1.0579773093763662
3,14,3,1,0.8945519009558616,1.5615643446297427e-16,1.0579773093763662
3,14,4,0,-1.207340672754887,7.113085625080244e-16,1.0579773093763662
3,14,4,1,0.8945519009558616,1.5615643446297427e-16,1.0579773093763662
3,14,5,0,-1.207340672754887,7.113085625080244e-16,1.0579773093763662
3,14,5,1,0.8945519009558616,1.5615643446297427e-16,1.0579773093763662
3,15,0,0,-1.0211519866313308,-5.973365857514301e-17,1.0579773093763662
3,15,0,1,0.9151028234626245,-1.4938898682004924e-16,1.0579773093763662
3,15,1,0,-1.0211519866313308,-5.973365857514301e-17,1.0579773093763662
3,15,1,1,0.9151028234626245,-1.4938898682004924e-16,1.0579773093763662
3,15,2,0,-1.0211519866313308,-5.973365857514301e-17,1.0579773093763662
3,15,2,1,0.9151028234626245,-1.4938898682004924e-16,1.0579773093763662
3,15,3,0,-1.0211519866313308,-5.973365857514301e-17,1.0579773093763662
3,15,3,1,0.9151028234626245,-1.4938898682004924e-16,1.0579773093763662
3,15,4,0,-1.0211519866313308,-5.973365857514301e-17,1.0579773093763662
3,15,4,1,0.9151028234626245,-1.4938898682004924e-16,1.0579773093763662
3,15,5,0,-1.0211519866313308,-5.973365857514301e-17,1.0579773093763662
3,15,5,1,0.9151028234626245,-1.4938898682004924e-16,1.0579773093763662
3,16,0,0,-1.1565501069628437,2.3009993928000936e-16,1.0579773093763662
3,16,0,1,1.01487729381884,1.460147255271545e-16,1.0579773093763662
3,16,1,0,-1.1565501069628437,2.3009993928000936e-16,1.0579773093763662
3,16,1,1,1.01487729381884,1.460147255271545e-16,1.0579773093763662
3,16,2,0,-1.1565501069628437,2.3009993928000936e-16,1.0579773093763662
3,16,2,1,1.01487729381884,1.460147255271545e-16,1.0579773093763662
3,16,3,0,-1.1565501069628437,2.3009993928000936e-16,1.0579773093763662
3,16,3,1,1.01487729381884,1.460147255271545e-16,1.0579773093763662
3,16,4,0,-1.1565501069628437,2.3009993928000936e-16,1.0579773093763662
3,16,4,1,1.01487729381884,1.460147255271545e-16,1.0579773093763662
3,16,5,0,-1.1565501069628437,2.3009993928000936e-16,1.0579773093763662
3,16,5,1,1.01487729381884,1.460147255271545e-16,1.0579773093763662
3,17,0,0,-1.1748356479450672,1.3877787807814457e-16,1.0579773093763662
3,17,0,1,0.8131873620993916,1.249000902703301e-16,1.0579773093763662
3,17,1,0,-1.1748356479450672,1.3877787807814457e-16,1.0579773093763662
3,17,1,1,0.8131873620993916,1.249000902703301e-16,1.0579773093763662
3,17,2,0,-1.1748356479450672,1.3877787807814457e-16,1.0579773093763662
3,17,2,1,0.8131873620993916,1.249000902703301e-16,1.0579773093763662
3,17,3,0,-1.1748356479450672,1.3877787807814457e-16,1.0579773093763662
3,17,3,1,0.8131873620993916,1.249000902703301e-16,1.0579773093763662
3,17,4,0,-1.1748356479450672,1.3877787807814457e-16,1.0579773093763662
3,17,4,1,0.8131873620993916,1.249000902703301e-16,1.0579773093763662
3,17,5,0,-1.1748356479450672,1.3877787807814457e-16,1.0579773093763662
3,17,5,1,0.8131873620993916,1.249000902703301e-16,1.0579773093763662
3,18,0,0,-1.0823062364111682,2.2523362553105633e-16,1.0579773093763662
3,18,0,1,0.9276053299478876,-1.4758510133560432e-16,1.0579773093763662
3,18,1,0,-1.0823062364111682,2.2523362553105633e-16,1.0579773093763662
3,18,1,1,0.9276053299478876,-1.4758510133560432e-16,1.0579773093763662
3,18,2,0,-1.0823062364111682,2.2523362553105633e-16,1.0579773093763662
3,18,2,1,0.9276053299478876,-1.4758510133560432e-16,1.0579773093763662
3,18,3,0,-1.0823062364111682,2.2523362553105633e-16,1.0579773093763662
3,18,3,1,0.9276053299478876,-1.4758510133560432e-16,1.0579773093763662
3,18,4,0,-1.0823062364111682,2.2523362553105633e-16,1.0579773093763662
3,18,4,1,0.9276053299478876,-1.4758510133560432e-16,1.0579773093763662
3,18,5,0,-1.0823062364111682,2.2523362553105633e-16,1.0579773093763662
3,18,5,1,0.9276053299478876,-1.4758510133560432e-16,1.0579773093763662
3,19,0,0,-1.2112703411272883,2.0095442733485548e-16,1.0579773093763662
3,19,0,1,0.8813037213899968,1.0659425510006454e-16,1.0579773093763662
3,19,1,0,-1.2112703411272883,2.0095442733485548e-16,1.0579773093763662
3,19,1,1,0.8813037213899968,1.0659425510006454e-16,1.0579773093763662
3,19,2,0,-1.2112703411272883,2.0095442733485548e-16,1.0579773093763662
3,19,2,1,0.8813037213899968,1.0659425510006454e-16,1.0579773093763662
3,19,3,0,-1.2112703411272883,2.0095442733485548e-16,1.0579773093763662
3,19,3,1,0.8813037213899968,1.0659425510006454e-16,1.0579773093763662
3,19,4,0,-1.2112703411272883,2.0095442733485548e-16,1.0579773093763662
3,19,4,1,0.8813037213899968,1.0659425510006454e-16,1.0579773093763662
3,19,5,0,-1.2112703411272883,2.0095442733485548e-16,1.0579773093763662
3,19,5,1,0.8813037213899968,1.0659425510006454e-16,1.0579773093763662
