case,time,source_a,inverse_a
time-carrier,29.875,-6.112974462416516e-05,-6.11297446348891e-05
time-carrier,29.900000000000002,-6.228860170261405e-05,-6.228860168221116e-05
time-carrier,29.925,-6.346137932746983e-05,-6.346137934791828e-05
time-carrier,29.95,-6.464639043421007e-05,-6.464639041403261e-05
time-carrier,29.975,-6.584413540669542e-05,-6.584413542293934e-05
time-carrier,30.0,-6.705856000339512e-05,-6.705855998963511e-05
time-carrier,30.025000000000002,-6.828216167414119e-05,-6.82821616883956e-05
time-carrier,30.05,-6.952322471909586e-05,-6.952322470371311e-05
time-carrier,30.075,-7.077760155598581e-05,-7.077760157404061e-05
time-carrier,30.1,-7.204367186067243e-05,-7.204367183725803e-05
time-carrier,30.125,-7.332788693968662e-05,-7.332788696315848e-05
time-carrier,30.150000000000002,-7.46241529431557e-05,-7.462415292298447e-05
time-carrier,30.175,-7.593418447933191e-05,-7.593418449836794e-05
time-carrier,30.2,-7.726291870478536e-05,-7.726291869199206e-05
time-carrier,30.225,-7.860205445932936e-05,-7.860205446610666e-05
time-carrier,30.25,-7.995850239110606e-05,-7.995850239016976e-05
time-carrier,30.275000000000002,-8.133222156106977e-05,-8.133222155828623e-05
time-carrier,30.3,-8.27159123135799e-05,-8.271591232246692e-05
time-carrier,30.325,-8.412147818631364e-05,-8.412147818009997e-05
time-carrier,30.35,-8.553910267350835e-05,-8.553910267365054e-05
time-carrier,30.375,-8.697217692988328e-05,-8.697217693406899e-05
time-carrier,30.400000000000002,-8.842540298810798e-05,-8.842540297931743e-05
time-carrier,30.425,-8.989043561061776e-05,-8.989043561869691e-05
time-carrier,30.45,-9.137361147131254e-05,-9.137361145978606e-05
time-carrier,30.475,-9.287659737336374e-05,-9.287659738244571e-05
time-carrier,30.5,-9.43893221365053e-05,-9.438932212998674e-05
time-carrier,30.525000000000002,-9.592722095447247e-05,-9.592722095333914e-05
time-carrier,30.55,-9.747681901926314e-05,-9.747681903076372e-05
time-carrier,30.575,-9.904460097349461e-05,-9.904460096127216e-05
time-carrier,30.6,-0.00010063355640762336,-0.00010063355641784283
time-carrier,30.625,-0.00010223523942385528,-0.0001022352394169764
time-carrier,30.650000000000002,-0.00010385778599742889,-0.00010385778600445434
time-carrier,30.675,-0.00010550040761220755,-0.00010550040761035881
time-carrier,30.7,-0.00010715464179768883,-0.0001071546417990645
time-carrier,30.725,-0.00010883662411380946,-0.00010883662411177391
time-carrier,30.75,-0.00011052948907016272,-0.0001105294890694049
time-carrier,30.775000000000002,-0.00011224483514588648,-0.00011224483514492753
time-carrier,30.8,-0.00011398106469470239,-0.00011398106469640194
time-carrier,30.825,-0.00011573146616081653,-0.00011573146616007974
time-carrier,30.85,-0.00011750661928162382,-0.00011750661928377851
time-carrier,30.875,-0.00011929985815405781,-0.00011929985815270138
time-carrier,30.900000000000002,-0.00012110951026368731,-0.00012110951026543235
time-carrier,30.925,-0.0001229473848307141,-0.000122947384826885
time-carrier,30.95,-0.00012479610088205945,-0.00012479610088814036
time-carrier,30.975,-0.0001266728368379361,-0.00012667283682957458
time-carrier,31.0,-0.00012856779075428148,-0.00012856779076101096
time-carrier,31.025000000000002,-0.00013048115165144295,-0.00013048115164939045
time-carrier,31.05,-0.0001324216468591392,-0.00013242164685632366
time-carrier,31.075,-0.000134377906578446,-0.0001343779065798225
time-carrier,31.1,-0.0001363580541315084,-0.00013635805412833205
time-carrier,31.125,-0.00013836311451244338,-0.0001383631145151389
time-carrier,31.150000000000002,-0.00014038270661805735,-0.00014038270662256156
time-carrier,31.175,-0.00014243417525575268,-0.00014243417524588593
time-carrier,31.2,-0.00014450022464611054,-0.00014450022465949808
time-carrier,31.225,-0.00014659272962016989,-0.00014659272960716241
time-carrier,31.25,-0.0001487098435242791,-0.0001487098435328362
time-carrier,31.275000000000002,-0.00015084466577675897,-0.00015084466577387418
time-carrier,31.3,-0.0001530095271544072,-0.0001530095271545272
time-carrier,31.325,-0.00015519381012884164,-0.00015519381013394398
time-carrier,31.35,-0.0001574017180776453,-0.00015740171807285898
time-carrier,31.375,-0.00015963910367511715,-0.00015963910367678755
time-carrier,31.400000000000002,-0.00016189220014394093,-0.0001618922001475834
time-carrier,31.425,-0.00016417904825357296,-0.00016417904824080016
time-carrier,31.45,-0.0001664842949982839,-0.00016648429501848683
time-carrier,31.475,-0.00016881647250159258,-0.00016881647248281477
time-carrier,31.5,-0.00017117697172381417,-0.0001711769717392824
time-carrier,31.525000000000002,-0.00017355693986434076,-0.00017355693985307734
time-carrier,31.55,-0.00017596912459918464,-0.0001759691245983789
time-carrier,31.575,-0.00017840356485230753,-0.0001784035648537416
time-carrier,31.6,-0.000180863632293432,-0.00018086363229742643
time-carrier,31.625,-0.0001833555514829341,-0.0001833555514792494
time-carrier,31.650000000000002,-0.0001858658037661376,-0.0001858658037761074
time-carrier,31.675,-0.00018841202340319794,-0.00018841202338810859
time-carrier,31.7,-0.0001909787943568545,-0.00019097879437080783
time-carrier,31.725,-0.000193575647471268,-0.00019357564746168933
time-carrier,31.75,-0.00019620219082687202,-0.00019620219083333443
time-carrier,31.775000000000002,-0.00019885144930841407,-0.0001988514493087638
time-carrier,31.8,-0.00020153522739888228,-0.00020153522739588218
time-carrier,31.825,-0.00020424279757452217,-0.00020424279757014148
time-carrier,31.85,-0.00020698015746299224,-0.00020698015747000424
time-carrier,31.875,-0.0002097497904129317,-0.00020974979040407846
time-carrier,31.900000000000002,-0.00021254165327773715,-0.00021254165329189886
time-carrier,31.925,-0.00021537173288035277,-0.00021537173286905405
time-carrier,31.95,-0.00021822337836780226,-0.00021822337837483903
time-carrier,31.975,-0.00022111031943265383,-0.000221110319432752
time-carrier,32.0,-0.00022402606793408514,-0.00022402606792968542
time-carrier,32.025,-0.0002269697354365226,-0.0002269697354432604
time-carrier,32.05,-0.00022994916041107095,-0.00022994916040163516
time-carrier,32.075,-0.00023295390578637653,-0.00023295390579181283
time-carrier,32.1,-0.00023599372626083648,-0.00023599372624931263
time-carrier,32.125,-0.00023906430154173932,-0.00023906430155883835
time-carrier,32.15,-0.00024216328491560542,-0.00024216328489636384
time-carrier,32.175,-0.00024530065305974116,-0.00024530065308123904
time-carrier,32.2,-0.0002484618620357047,-0.00024846186201387326
time-carrier,32.225,-0.00025166345248269623,-0.0002516634525010919
time-carrier,32.25,-0.0002548916929233282,-0.0002548916929105983
time-carrier,32.275,-0.0002581553719645463,-0.0002581553719777494
time-carrier,32.3,-0.00026145302625933057,-0.00026145302624595217
time-carrier,32.325,-0.0002647802480947833,-0.0002647802481111259
time-carrier,32.35,-0.00026814597062894605,-0.0002681459706042449
time-carrier,32.375,-0.0002715409664052289,-0.0002715409664307659
time-carrier,32.4,-0.00027497225703966853,-0.0002749722570168482
time-carrier,32.425,-0.0002784385017840797,-0.0002784385018027147
time-carrier,32.45,-0.0002819351722475598,-0.0002819351722382578
time-carrier,32.475,-0.000285472909753951,-0.000285472909755417
time-carrier,32.5,-0.00028903795621058854,-0.0002890379562106347
time-carrier,32.525,-0.0002926450575181602,-0.0002926450575225684
time-carrier,32.55,-0.0002962823906118668,-0.0002962823906026621
time-carrier,32.575,-0.0002999573541362827,-0.0002999573541505999
time-carrier,32.6,-0.0003036688742395017,-0.0003036688742235118
time-carrier,32.625,-0.0003074129277365901,-0.00030741292774533175
time-carrier,32.65,-0.0003111977153281987,-0.0003111977153291703
time-carrier,32.675,-0.00031501420177016683,-0.0003150142017637772
time-carrier,32.7,-0.00031887030640040707,-0.0003188703064091383
time-carrier,32.725,-0.00032276222026374283,-0.0003227622202580682
time-carrier,32.75,-0.00032668915167344693,-0.00032668915167164824
time-carrier,32.775,-0.00033065720763134277,-0.00033065720764171593
time-carrier,32.8,-0.0003346568752506944,-0.00033465687524028743
time-carrier,32.825,-0.0003386997067203424,-0.0003386997067259314
time-carrier,32.85,-0.00034277519124154286,-0.00034277519124548003
time-carrier,32.875,-0.0003468912491429961,-0.0003468912491304271
time-carrier,32.9,-0.00035104469683333876,-0.0003510446968462477
time-carrier,32.925,-0.0003552340637661384,-0.0003552340637586885
time-carrier,32.95,-0.00035946553623063135,-0.00035946553622147245
time-carrier,32.975,-0.0003637301914338398,-0.0003637301914544791
time-carrier,33.0,-0.0003680382720703223,-0.0003680382720427918
time-carrier,33.025,-0.0003723807902328928,-0.00037238079025674455
time-carrier,33.05,-0.00037676424244595765,-0.00037676424243314433
time-carrier,33.075,-0.00038118613988009567,-0.00038118613987362336
time-carrier,33.1,-0.0003856451974809139,-0.0003856451975012017
time-carrier,33.125,-0.0003901462333302996,-0.0003901462333047104
time-carrier,33.15,-0.0003946825915382984,-0.0003946825915528875
time-carrier,33.175,-0.0003992614190723662,-0.0003992614190827869
time-carrier,33.2,-0.0004038771019555136,-0.0004038771019262274
time-carrier,33.225,-0.0004085326087743982,-0.0004085326088140082
time-carrier,33.25,-0.0004132286841594671,-0.00041322868412330723
time-carrier,33.275,-0.00041796096083510797,-0.000417960960854064
time-carrier,33.3,-0.0004227370359050711,-0.0004227370359102464
time-carrier,33.325,-0.0004275473376445744,-0.00042754733762366895
time-carrier,33.35,-0.00043240207711671045,-0.0004324020771465338
time-carrier,33.375,-0.0004372919406553504,-0.00043729194063647846
time-carrier,33.4,-0.00044222410836789735,-0.0004422241083605685
time-carrier,33.425,-0.0004471943362641934,-0.0004471943362964999
time-carrier,33.45,-0.0004522035863632557,-0.00045220358631855055
time-carrier,33.475,-0.000457253786826682,-0.000457253786862597
time-carrier,33.5,-0.0004623407188252131,-0.00046234071882299705
time-carrier,33.525,-0.0004674696160509217,-0.0004674696160124012
time-carrier,33.55,-0.00047263516236819284,-0.0004726351624479402
time-carrier,33.575,-0.0004778413639926324,-0.0004778413638935367
time-carrier,33.6,-0.0004830859905601085,-0.0004830859906381212
time-carrier,33.625,-0.000488368662963832,-0.000488368662939656
time-carrier,33.65,-0.0004936919006999086,-0.0004936919006536966
time-carrier,33.675,-0.0004990509502333681,-0.0004990509503417897
time-carrier,33.7,-0.0005044514876702397,-0.0005044514875373918
time-carrier,33.725,-0.0005098872104327118,-0.0005098872105234502
time-carrier,33.75,-0.000515363404507726,-0.0005153634045040399
time-carrier,33.775,-0.0005208758872921952,-0.000520875887173071
time-carrier,33.8,-0.0005264263292228505,-0.0005264263294551569
time-carrier,33.825,-0.0005320149798222273,-0.0005320149795438015
time-carrier,33.85,-0.0005376387835099018,-0.0005376387837406619
time-carrier,33.875,-0.0005433022301246991,-0.0005433022300384291
time-carrier,33.9,-0.0005489989235606092,-0.0005489989234455894
time-carrier,33.925,-0.0005547352768215376,-0.0005547352771328927
time-carrier,33.95,-0.0005605044154459904,-0.0005605044150273282
time-carrier,33.975,-0.0005663116907993404,-0.0005663116911843671
time-carrier,34.0,-0.00057215243978099,-0.0005721524395916057
time-carrier,34.025,-0.0005780288892848183,-0.0005780288891515576
time-carrier,34.05,-0.0005839397932332354,-0.0005839397937158658
time-carrier,34.075,-0.0005898839885180496,-0.0005898839877824095
time-carrier,34.1,-0.0005958630105535051,-0.0005958630113365422
time-carrier,34.125,-0.0006018736748758379,-0.0006018736743144255
time-carrier,34.15,-0.0006079184355097249,-0.000607918435603978
time-carrier,34.175000000000004,-0.0006139941487846858,-0.0006139941492896014
time-carrier,34.2,-0.0006201022092590137,-0.0006201022081921328
time-carrier,34.225,-0.0006262411486504221,-0.0006262411500456608
time-carrier,34.25,-0.0006324101913324653,-0.000632410190013078
time-carrier,34.275,-0.000638610021959302,-0.0006386100227485543
time-carrier,34.300000000000004,-0.0006448378576808516,-0.0006448378578051325
time-carrier,34.325,-0.0006510957947891928,-0.0006510957935887352
time-carrier,34.35,-0.0006573802218227087,-0.0006573802239686558
time-carrier,34.375,-0.0006636932022702509,-0.0006636931996482695
time-carrier,34.4,-0.0006700318047393717,-0.0006700318071297909
time-carrier,34.425000000000004,-0.0006763966680532413,-0.0006763966666785275
time-carrier,34.45,-0.000682786651810867,-0.0006827866515154558
time-carrier,34.475,-0.0006892002464824572,-0.0006892002487299403
time-carrier,34.5,-0.0006956383745527417,-0.0006956383705816074
time-carrier,34.525,-0.000702097554740303,-0.0007020975596556669
time-carrier,34.550000000000004,-0.0007085801890003008,-0.000708580184341923
time-carrier,34.575,-0.0007150817206357879,-0.000715081723647459
time-carrier,34.6,-0.0007216049303097585,-0.0007216049301578653
time-carrier,34.625,-0.000728145359793614,-0.0007281453564160839
time-carrier,34.65,-0.0007347050377211014,-0.0007347050444834645
time-carrier,34.675000000000004,-0.0007412805806855436,-0.0007412805716217487
time-carrier,34.7,-0.0007478725177392872,-0.0007478725271994044
time-carrier,34.725,-0.000754479005301362,-0.0007544789978399649
time-carrier,34.75,-0.0007610989005956204,-0.0007610989037057537
time-carrier,34.775,-0.000767731789816475,-0.0007677317927945942
time-carrier,34.800000000000004,-0.0007743752045725543,-0.0007743751949518593
time-carrier,34.825,-0.000781029633468425,-0.000781029648764631
time-carrier,34.85,-0.0007876919165359916,-0.0007876918980910051
time-carrier,34.875,-0.0007943627714782192,-0.0007943627892982989
time-carrier,34.9,-0.0008010389890791858,-0.0008010389762382838
time-carrier,34.925000000000004,-0.0008077209552271076,-0.0008077209590445305
time-carrier,34.95,-0.0008144058485115256,-0.0008144058564817967
time-carrier,34.975,-0.0008210934274009417,-0.0008210934070079096
time-carrier,35.0,-0.0008277814054894651,-0.0008277814363051595
time-carrier,35.025,-0.0008344689000775492,-0.0008344688634980825
time-carrier,35.050000000000004,-0.0008411540614731021,-0.0008411540970506703
time-carrier,35.075,-0.0008478355413524312,-0.0008478355145995305
time-carrier,35.1,-0.0008545117076237688,-0.0008545117181342257
time-carrier,35.125,-0.0008611809718734551,-0.000861180983041734
time-carrier,35.15,-0.0008678417168066887,-0.0008678416819195259
time-carrier,35.175000000000004,-0.0008744922691070421,-0.000874492325384024
time-carrier,35.2,-0.0008811309323923564,-0.0008811308616821743
time-carrier,35.225,-0.0008877559753573593,-0.0008877560495187661
time-carrier,35.25,-0.0008943656581898592,-0.0008943655941580543
time-carrier,35.275,-0.0009009581053297211,-0.0009009581451701783
time-carrier,35.300000000000004,-0.0009075316532459749,-0.00090753164963294
time-carrier,35.325,-0.000914084150852867,-0.0009140841106935762
time-carrier,35.35,-0.0009206141331283435,-0.0009206142180666505
time-carrier,35.375,-0.0009271190822865579,-0.0009271189592626148
time-carrier,35.4,-0.0009335977774196702,-0.0009335979241255274
time-carrier,35.425000000000004,-0.0009400473478777786,-0.0009400471983212267
time-carrier,35.45,-0.0009464667415445911,-0.0009464668692151865
time-carrier,35.475,-0.0009528528737134357,-0.0009528527931074792
time-carrier,35.5,-0.0009592046704512027,-0.0009592046823622883
time-carrier,35.525,-0.0009655190667233573,-0.0009655191376752408
time-carrier,35.550000000000004,-0.0009717947121339968,-0.0009717945548693243
time-carrier,35.575,-0.0009780288225798798,-0.0009780290568735626
time-carrier,35.6,-0.0009842195298748761,-0.000984219240908385
time-carrier,35.625,-0.0009903645391095576,-0.000990364848840694
time-carrier,35.65,-0.0009964613134123433,-0.0009964610249984006
time-carrier,35.675000000000004,-0.0010025081347605274,-0.0010025083565149322
time-carrier,35.7,-0.0010085017900473357,-0.0010085016776386153
time-carrier,35.725,-0.0010144410708933342,-0.0010144410401249449
time-carrier,35.75,-0.0010203222372807174,-0.0010203224305463095
time-carrier,35.775,-0.0010261443764023512,-0.0010261440201983069
time-carrier,35.800000000000004,-0.001031903498675541,-0.0010319039970326587
time-carrier,35.825,-0.0010375986732541424,-0.0010375980746683267
time-carrier,35.85,-0.0010432260042184595,-0.0010432266427271386
time-carrier,35.875,-0.0010487842021426423,-0.0010487835971477442
time-carrier,35.9,-0.001054269795664093,-0.001054270287919299
time-carrier,35.925000000000004,-0.00105968084825088,-0.0010596805450872394
time-carrier,35.95,-0.0010650145568292988,-0.0010650146065647491
time-carrier,35.975,-0.001070268167512593,-0.0010702684149539578
time-carrier,36.0,-0.0010754396481317337,-0.0010754390873768808
time-carrier,36.025,-0.0010805254143691021,-0.0010805262723545663
time-carrier,36.050000000000004,-0.001085524144457615,-0.0010855230391155514
time-carrier,36.075,-0.0010904315720492881,-0.0010904328429117538
time-carrier,36.1,-0.0010952468753239943,-0.0010952455475426817
time-carrier,36.125,-0.001099965386376421,-0.0010999666439535807
time-carrier,36.15,-0.0011045864664618987,-0.0011045854141046106
time-carrier,36.175000000000004,-0.0011091054038353204,-0.0011091061201445622
time-carrier,36.2,-0.001113521382381387,-0.0011135211162474198
time-carrier,36.225,-0.001117830014080417,-0.001117829744376211
time-carrier,36.25,-0.001122029969818617,-0.0011220308225512812
time-carrier,36.275,-0.0011261174967599462,-0.0011261160595154949
time-carrier,36.300000000000004,-0.0011300905023528618,-0.0011300924760282481
time-carrier,36.325,-0.0011339460722126127,-0.0011339436597281704
time-carrier,36.35,-0.0011376812266610504,-0.0011376839347167864
time-carrier,36.375,-0.0011412939553176265,-0.001141291132911226
time-carrier,36.4,-0.0011447804110221338,-0.0011447831394135746
time-carrier,36.425000000000004,-0.0011481394117346957,-0.0011481369995901944
time-carrier,36.45,-0.0011513663967088635,-0.0011513682713246533
time-carrier,36.475,-0.0011544608158424031,-0.0011544596837644154
time-carrier,36.5,-0.0011574176526252017,-0.001157417868277847
time-carrier,36.525,-0.0011602367099002532,-0.0011602375400487342
time-carrier,36.550000000000004,-0.001162912833317704,-0.0011629108836365516
time-carrier,36.575,-0.0011654458642041078,-0.001165448943295411
time-carrier,36.6,-0.0011678308401842968,-0.001167826690490843
time-carrier,36.625,-0.0011700673382135996,-0.001170072429788487
time-carrier,36.65,-0.0011721508855599956,-0.0011721450483077492
time-carrier,36.675000000000004,-0.0011740805427978627,-0.0011740868679570536
time-carrier,36.7,-0.001175852559053707,-0.0011758460562168642
time-carrier,36.725,-0.0011774653038478047,-0.0011774716335698557
time-carrier,36.75,-0.001178915895516378,-0.001178910116123954
time-carrier,36.775,-0.0011802019274674079,-0.0011802067687889462
time-carrier,36.800000000000004,-0.0011813214441392635,-0.0011813179221929243
time-carrier,36.825,-0.0011822712668030882,-0.0011822731121038496
time-carrier,36.85,-0.0011830503381085736,-0.0011830504851378144
time-carrier,36.875,-0.0011836547904103144,-0.0011836523939750846
time-carrier,36.9,-0.0011840843646571573,-0.0011840891930364418
time-carrier,36.925000000000004,-0.0011843346518332493,-0.0011843272978355743
time-carrier,36.95,-0.0011844060352774173,-0.0011844159074895578
time-carrier,36.975,-0.0011842937600114157,-0.0011842814876635815
time-carrier,37.0,-0.0011839986560432281,-0.001184013093247003
time-carrier,37.025,-0.0011835158498601883,-0.0011834996032261543
time-carrier,37.050000000000004,-0.0011828463980107758,-0.0011828639795551953
time-carrier,37.075,-0.001181985552694852,-0.0011819672244844385
time-carrier,37.1,-0.0011809343674387216,-0.00118095275035439
time-carrier,37.125,-0.0011796884659645884,-0.0011796708092133856
time-carrier,37.15,-0.0011782486755675331,-0.0011782647559616271
time-carrier,37.175000000000004,-0.0011766112221171855,-0.0011765976133728832
time-carrier,37.2,-0.0011747765074201116,-0.001174786732601591
time-carrier,37.225,-0.0011727415564763875,-0.001172735611245227
time-carrier,37.25,-0.0011705061890857663,-0.0011705070085143918
time-carrier,37.275,-0.0011680683738963483,-0.0011680734387226274
time-carrier,37.300000000000004,-0.0011654272528461322,-0.0011654156702270374
time-carrier,37.325,-0.0011625818141899082,-0.0011626003864447032
time-carrier,37.35,-0.00115953049975632,-0.0011595046623343662
time-carrier,37.375,-0.0011562733157633731,-0.0011563064666329165
time-carrier,37.4,-0.001152808059390999,-0.001152767799779816
time-carrier,37.425000000000004,-0.001149135677038436,-0.0011491825685371055
time-carrier,37.45,-0.0011452534466634679,-0.0011452006835948405
time-carrier,37.475,-0.001141163114837547,-0.0011412207032573227
time-carrier,37.5,-0.0011368616158240845,-0.0011368005270114868
time-carrier,37.525,-0.001132351318938984,-0.0011324143216776433
time-carrier,37.550000000000004,-0.001127629011662504,-0.001127565915694319
time-carrier,37.575,-0.0011226975020534587,-0.0011227586734162
time-carrier,37.6,-0.0011175536178993964,-0.0011174965399992508
time-carrier,37.625,-0.0011122004447018036,-0.0011122511633592529
time-carrier,37.65,-0.0011066350023633627,-0.001106592944982096
time-carrier,37.675000000000004,-0.0011008605349096077,-0.001100891658215165
time-carrier,37.7,-0.0010948743582271361,-0.0010948563441452713
time-carrier,37.725,-0.0010886798028588145,-0.0010886826994251934
time-carrier,37.75,-0.001082274540393731,-0.0010822885349600108
time-carrier,37.775,-0.0010756619508792682,-0.0010756295904849414
time-carrier,37.800000000000004,-0.0010688400960040096,-0.0010688919394701
time-carrier,37.825,-0.0010618123791696235,-0.0010617403437569123
time-carrier,37.85,-0.0010545772882293164,-0.001054669774600905
time-carrier,37.875,-0.0010471382073049113,-0.0010470254914996696
time-carrier,37.9,-0.0010394941129624766,-0.0010396263373992154
time-carrier,37.925000000000004,-0.0010316482912416834,-0.0010314977842766208
time-carrier,37.95,-0.0010236003085029063,-0.001023767373553988
time-carrier,37.975,-0.0010153532349279721,-0.001015171814575068
time-carrier,38.0,-0.0010069073588418744,-0.0010071004858252222
time-carrier,38.025,-0.0009982653954624789,-0.000998063612174773
time-carrier,38.050000000000004,-0.000989428491340182,-0.000989635533677632
time-carrier,38.075,-0.0009803988806534748,-0.0009801902596394876
time-carrier,38.1,-0.0009711786695164171,-0.0009713849769718183
time-carrier,38.125,-0.0009617695381612504,-0.0009615695716517823
time-carrier,38.15,-0.0009521745811753941,-0.0009523641244703257
time-carrier,38.175000000000004,-0.0009423949362125796,-0.0009422198716080928
time-carrier,38.2,-0.0009324346214951815,-0.0009325912598809365
time-carrier,38.225,-0.0009222943364242682,-0.0009221598853371179
time-carrier,38.25,-0.0009119788699546288,-0.0009120876332380555
time-carrier,38.275,-0.0009014886600462111,-0.0009014087565331047
time-carrier,38.300000000000004,-0.0008908290597866164,-0.0008908773204496881
time-carrier,38.325,-0.0008800004489505198,-0.0008799861737982764
time-carrier,38.35,-0.0008690085387706739,-0.0008689869678570155
time-carrier,38.375,-0.0008578538224534662,-0.0008579125866795845
time-carrier,38.4,-0.0008465422207628707,-0.0008464454495572957
time-carrier,38.425000000000004,-0.0008350744301669732,-0.000835209479178146
time-carrier,38.45,-0.0008234565285033388,-0.0008232834720537019
time-carrier,38.475,-0.000811689400283215,-0.0008118996647120775
time-carrier,38.5,-0.0007997793290620401,-0.0007995331632278047
time-carrier,38.525,-0.0007877272817617518,-0.0007880075663197077
time-carrier,38.550000000000004,-0.0007755398640143106,-0.0007752276805081498
time-carrier,38.575,-0.0007632179787897606,-0.0007635594503239711
time-carrier,38.6,-0.0007507686762697457,-0.0007504008671661437
time-carrier,38.625,-0.0007381926764409702,-0.0007385835891307411
time-carrier,38.65,-0.0007254975346999768,-0.000725086976826495
time-carrier,38.675000000000004,-0.0007126837574822453,-0.000713110338596564
time-carrier,38.7,-0.0006997593565301495,-0.0006993204762511685
time-carrier,38.725,-0.0006867247117741274,-0.0006871721257333651
time-carrier,38.75,-0.0006735881261692507,-0.0006731359265062813
time-carrier,38.775,-0.0006603500406239807,-0.0006608033516363286
time-carrier,38.800000000000004,-0.0006470188085388451,-0.0006465679345140692
time-carrier,38.825,-0.0006335951590000218,-0.0006340402216828031
time-carrier,38.85,-0.0006200872550413747,-0.0006196511612153828
time-carrier,38.875,-0.0006064962977146375,-0.0006069205193218013
time-carrier,38.9,-0.0005928301015188807,-0.0005924203699310824
time-carrier,38.925000000000004,-0.0005790904064110989,-0.0005794833410508936
time-carrier,38.95,-0.0005652846592675461,-0.0005649104985077729
time-carrier,38.975,-0.000551415056298583,-0.0005517688092417279
time-carrier,39.0,-0.0005374888017174059,-0.0005371567404878752
time-carrier,39.025,-0.0005235083404115064,-0.0005238177773665276
time-carrier,39.050000000000004,-0.0005094808504362571,-0.000509194623041902
time-carrier,39.075,-0.00049540876889995,-0.000495671539669431
time-carrier,39.1,-0.00048129946347364746,-0.00048106007171023145
time-carrier,39.125,-0.00046715515784684754,-0.00046737155531395585
time-carrier,39.15,-0.00045298352784183264,-0.0004527894538606463
time-carrier,39.175000000000004,-0.00043878651202968084,-0.0004389591954429246
time-carrier,39.2,-0.00042457205557157806,-0.00042441959400714836
time-carrier,39.225,-0.000410341904322416,-0.0004104755204089628
time-carrier,39.25,-0.0003961040808622774,-0.0003959877556705355
time-carrier,39.275,-0.00038186035581395255,-0.00038196109268777916
time-carrier,39.300000000000004,-0.00036761855509728975,-0.00036753158651379927
time-carrier,39.325,-0.0003533807208365919,-0.0003534558282237484
time-carrier,39.35,-0.0003391542371832867,-0.00033908902672398245
time-carrier,39.375,-0.00032494157945293044,-0.0003249988854688201
time-carrier,39.4,-0.0003107495790320436,-0.0003106981845459062
time-carrier,39.425000000000004,-0.0002965811372589614,-0.0002966285872665565
time-carrier,39.45,-0.0002824426086203364,-0.0002823971865103485
time-carrier,39.475,-0.00026833712995124725,-0.00026838236756355675
time-carrier,39.5,-0.0002542708151647789,-0.0002542240125235222
time-carrier,39.525,-0.00024024672852458392,-0.00024029673327212583
time-carrier,39.550000000000004,-0.0002262710414420108,-0.00022621632631730104
time-carrier,39.575,-0.00021234644160304024,-0.00021240723243596133
time-carrier,39.6,-0.0001984793867028133,-0.0001984113096432711
time-carrier,39.625,-0.00018467201378581254,-0.00018474842312292845
time-carrier,39.65,-0.00017093112043567536,-0.00017084550466267708
time-carrier,39.675000000000004,-0.00015725832229315304,-0.00015735384148216856
time-carrier,39.7,-0.00014366060402132063,-0.00014355466481353035
time-carrier,39.725,-0.0001301392768984409,-0.00013025597119643525
time-carrier,39.75,-0.000116701215300188,-0.00011657361162023597
time-carrier,39.775,-0.00010334772896348994,-0.0001034862181777484
time-carrier,39.800000000000004,-9.008527144804722e-05,-8.993609429823979e-05
time-carrier,39.825,-7.691539374997783e-05,-7.707489358463829e-05
time-carrier,39.85,-6.38439483078695e-05,-6.367465101939161e-05
time-carrier,39.875,-5.0872786429468615e-05,-5.105120515021282e-05
time-carrier,39.9,-3.800719827094003e-05,-3.782047430669383e-05
time-carrier,39.925000000000004,-2.5249168431070328e-05,-2.5443253238564264e-05
time-carrier,39.95,-1.2603672209887364e-05,-1.2403285967230105e-05
time-carrier,39.975,-7.249799656178592e-08,-2.780256353537699e-07
time-carrier,40.0,1.2339347870471537e-05,1.254877169931911e-05
time-carrier,40.025,2.4630620717705926e-05,2.44186146441328e-05
time-carrier,40.050000000000004,3.67960007242134e-05,3.700922368101557e-05
time-carrier,40.075,4.883499245019166e-05,4.862195128814182e-05
time-carrier,40.1,6.074188193591586e-05,6.0953328041467116e-05
time-carrier,40.125,7.251688737397752e-05,7.230844490003517e-05
time-carrier,40.15,8.41540684287678e-05,8.435812300293745e-05
time-carrier,40.175000000000004,9.56540930732916e-05,9.545576651278516e-05
time-carrier,40.2,0.00010701113864694069,0.00010720246106042884
time-carrier,40.225,0.00011822595449271649,0.00011804282871332381
time-carrier,40.25,0.0001292931951471133,0.00012946703469891749
time-carrier,40.275,0.00014021339678973833,0.00014004981158128067
time-carrier,40.300000000000004,0.00015098189230280755,0.0001511343941788506
time-carrier,40.325,0.00016159893113253468,0.00016145818601206966
time-carrier,40.35,0.000172060466489613,0.00017218895195847576
time-carrier,40.375,0.0001823666489662238,0.0001822507424082032
time-carrier,40.4,0.00019251376123254443,0.000192616964247257
time-carrier,40.425000000000004,0.0002025022133351925,0.00020241163531964007
time-carrier,40.45,0.00021232823919280008,0.00021240647971002715
time-carrier,40.475,0.00022199285478913892,0.00022192645257638831
time-carrier,40.5,0.00023149197575066683,0.0002315472499543459
time-carrier,40.525,0.00024082737439535588,0.00024078231095546387
time-carrier,40.550000000000004,0.0002499946353661171,0.00025003060430418524
time-carrier,40.575,0.00025899614987158536,0.00025896797197577415
