radius,core,well,mode
27.900000000000002,4.897230491873872e-05,0.24999999904068534,4.866191536531011e-05
28.0,4.6716226745605085e-05,0.24999999912703766,4.713895338767434e-05
28.1,4.456465102230769e-05,0.24999999920559676,4.566423769023649e-05
28.200000000000003,4.251270727819471e-05,0.2499999992770679,4.423621787410279e-05
28.3,4.0555753624592467e-05,0.24999999934209233,4.285339421033569e-05
28.400000000000002,3.868936594160147e-05,0.2499999994012532,4.1514315950561676e-05
28.5,3.6909327581063555e-05,0.2499999994550806,4.0217579695252106e-05
28.6,3.521161956080401e-05,0.24999999950405674,3.8961827817653024e-05
28.700000000000003,3.359241122646831e-05,0.24999999954861996,3.774574694141273e-05
28.8,3.204805135842731e-05,0.24999999958916896,3.656806647002631e-05
28.900000000000002,3.05750597023234e-05,0.24999999962606628,3.542755716628511e-05
29.0,2.91701189028731e-05,0.24999999965964168,3.4323029779984e-05
29.1,2.7830066821534213e-05,0.24999999969019496,3.325333372220218e-05
29.200000000000003,2.6551889219588672e-05,0.24999999971799888,3.2217355784534585e-05
29.3,2.5332712789088865e-05,0.24999999974330148,3.12140189017086e-05
29.400000000000002,2.4169798514968027e-05,0.24999999976632833,3.0242280956077393e-05
29.5,2.3060535352425767e-05,0.24999999978728468,2.9301133622535274e-05
29.6,2.200243420447055e-05,0.24999999980635715,2.8389601252452423e-05
29.700000000000003,2.0993122185234014e-05,0.24999999982371554,2.7506739795276563e-05
29.8,2.0030337155368768e-05,0.24999999983951424,2.6651635756497617e-05
29.900000000000002,1.9111922516504204e-05,0.24999999985389376,2.582340519071754e-05
30.0,1.8235822252365e-05,0.2499999998669819,2.5021192728612847e-05
30.1,1.7400076204756497e-05,0.24999999987889493,2.4244170636619933e-05
30.200000000000003,1.6602815573191052e-05,0.24999999988973862,2.349153790821529e-05
30.3,1.5842258627471762e-05,0.24999999989960914,2.276251938570254e-05
30.400000000000002,1.5116706623065562e-05,0.24999999990859406,2.2056364911456775e-05
30.5,1.4424539909588191e-05,0.24999999991677305,2.1372348507613994e-05
30.6,1.3764214223190077e-05,0.24999999992421856,2.0709767583229007e-05
30.700000000000003,1.3134257154076003e-05,0.2499999999309965,2.0067942167959823e-05
30.8,1.2533264780813516e-05,0.2499999999371669,1.9446214171369648e-05
30.900000000000002,1.1959898463486723e-05,0.24999999994278432,1.884394666696979e-05
31.0,1.1412881788134105e-05,0.24999999994789845,1.8260523200157404e-05
