time,pulse,a,a_t,a_r,incoming,outgoing
50.58,0,0.011231421948533918,-0.0008739639250355886,7.1205059657537e-05,-3.601083379402119e-06,-0.01223189386711884
50.58,1,-0.022925978594191217,0.002232749069149035,-0.0005877300094485968,5.214412080745828e-05,0.03120634284727903
50.6,0,0.011213589452368004,-0.0009091618332431548,0.0001081161349010795,-5.251622105257453e-07,-0.012727740503193643
50.6,1,-0.022880724987641207,0.0022919847394788297,-0.0006443332214557041,9.319813234127602e-05,0.03199458822036234
50.620000000000005,0,0.011195060362054653,-0.0009436260474377913,0.00014406578726339932,6.083598065829976e-07,-0.013211373023935661
50.620000000000005,1,-0.022834330075543505,0.0023466031811966016,-0.0006964762390502669,0.00013372355725259008,0.032718720979499835
50.64,0,0.011175849235548813,-0.000977364861137487,0.00017901355400296856,-5.34532167221699e-07,-0.013682573523757596
50.64,1,-0.022786902107775658,0.002395055111059814,-0.0007429661026636642,0.00017117200488521792,0.03335959954995217
50.660000000000004,0,0.011155970687912825,-0.0010103636925134296,0.00021296468671461177,-3.8076966353125727e-06,-0.014141283998552703
50.660000000000004,1,-0.022738577563944595,0.0024360805660649265,-0.0007829576106665459,0.00020257190581636497,0.0339025560190926
50.68,0,0.011135439855466537,-0.0010425858724052207,0.00024596703977639755,-8.611900668494162e-06,-0.014587590313004595
50.68,1,-0.022689514567099188,0.002468787183896391,-0.0008159859811448218,0.00022485113571138818,0.03433816943883808
50.7,0,0.011114272757827037,-0.0010739818878757006,0.0002781053358502725,-1.3999485264477906e-05,-0.01502174694499533
50.7,1,-0.022639884856394735,0.002492714864305454,-0.0008419757358631507,0.00023523147089875643,0.034662776629377605
50.72,0,0.011092486404752301,-0.0011045052325443462,0.0003094934627318051,-1.8839186311636787e-05,-0.015444234069309209
50.72,1,-0.02258986466172077,0.002507879778629499,-0.0008612267797891015,0.0002316386610223993,0.034878678239790586
50.74,0,0.011070098545377416,-0.0011341317190456288,0.00034026551590268756,-2.2014149311881323e-05,-0.01585582991732692
50.74,1,-0.022539624959037947,0.0025147913518962116,-0.0008743801347723594,0.00021306604034799018,0.034994012886198966
50.76,0,0.011047127028897544,-0.0011628783539430342,0.000370566287682315,-2.2620949376262606e-05,-0.016257676005826217
50.76,1,-0.022489321697720364,0.002514437497407388,-0.0008823669356480245,0.00017983308345536145,0.03502229188024807
50.78,0,0.011023588825785689,-0.0011908177853162225,0.00040054182978544313,-2.013727582261121e-05,-0.016651311718604504
50.78,1,-0.022439086661446644,0.0025082359274188333,-0.0008863450449694971,0.00013369284642203091,0.03498161013744164
50.800000000000004,0,0.010999498833580573,-0.0012180849255596666,0.0004303306007333498,-1.4530856993931127e-05,-0.017038658100841403
50.800000000000004,1,-0.022389019636706288,0.002497952538951336,-0.0008876279714063358,7.776215446185855e-05,0.034893573390856844
50.82,0,0.010974868648231119,-0.001244873535723583,0.0004600555756849402,-6.2913961549407316e-06,-0.017421938103975222
50.82,1,-0.022339182508723583,0.002485591308443734,-0.0008876107152336089,1.6272898109084832e-05,0.03478200542010319
50.84,0,0.010949705510823169,-0.0012714221483131095,0.0004898175664363138,3.6206822740143807e-06,-0.017803530758657548
50.84,1,-0.022289595782693454,0.0024732633841753233,-0.0008876967785687272,-4.583165210055376e-05,0.034671519030555084
50.86,0,0.010924011634522796,-0.0012979904535632063,0.0005196898925132761,1.3901889911887427e-05,-0.018185768239796774
50.86,1,-0.022240237846743383,0.002463045697573038,-0.0008892299593319671,-0.00010340875568419505,0.03458604852170673
50.88,0,0.010897784077342012,-0.0013248289048133145,0.0005497144728203613,2.309101472033415e-05,-0.018570695682106737
50.88,1,-0.022191047068434916,0.0024568410395997137,-0.0008934337977753111,-0.00015167284144664006,0.03454744739584263
50.9,0,0.010871015257861544,-0.0013521455535318134,0.0005798993751522477,2.9784380273812153e-05,-0.018959822129719202
50.9,1,-0.022141926571941823,0.002456251899563646,-0.0009013607597650213,-0.00018672530738053986,0.034574251901271585
50.92,0,0.010843694122983975,-0.0013800748021247922,0.0006102178630223658,3.284848777500293e-05,-0.019353895717522093
50.92,1,-0.02209275130512739,0.0024624793337960096,-0.0009138525016598334,-0.00020598782761046056,0.0346806985007546
50.94,0,0.010815807881991801,-0.0014086527485655095,0.0006406090027635949,3.1597720382497974e-05,-0.01975273620029963
50.94,1,-0.022043376801778796,0.0024762557939614275,-0.0009315119216717322,-0.00020848129486153097,0.03487606241032151
50.96,0,0.010787344133757716,-0.001437803081345987,0.0006709799201509844,2.5909938513838868e-05,-0.020155153077357657
50.96,1,-0.021993648898179983,0.0024978174482068395,-0.0009546871865395571,-0.0001949126174190137,0.03516435689231477
50.980000000000004,0,0.010758293147132827,-0.0014673361623418458,0.0007012098041598546,1.6262066292476243e-05,-0.020558968339078314
50.980000000000004,1,-0.02194341359244781,0.0025269174676867357,-0.0009834675264969626,-0.0001675572078954947,0.0355444017555098
51.0,0,0.01072865001868851,-0.0014969621959435991,0.0007311557269908074,3.6797266747129465e-06,-0.0209611504698851
51.0,1,-0.021892526248109622,0.002562877515848875,-0.0010176902899254158,-0.00012995254259059574,0.036010237764474845
51.02,0,0.010698416433053009,-0.001526317474807574,0.0007606602710061199,-1.0392210083674108e-05,-0.021358052437222358
51.02,1,-0.021840859438550016,0.0026046707874793113,-0.00105695850281556,-8.644372662874877e-05,0.03655183475133911
51.04,0,0.010667601789702193,-0.0015550008902738392,0.0007895608205552175,-2.4279593179254294e-05,-0.021745732870654493
51.04,1,-0.02178830889439421,0.0026510268775479366,-0.0011006679461763428,-4.164192759595082e-05,0.03715601821326706
51.06,0,0.01063622353147668,-0.0015826164572660705,0.0008177001965991613,-3.6302058930024264e-05,-0.02212032834279496
51.06,1,-0.021734797231205638,0.002700546889134059,-0.0011480425142038303,1.3200890878334315e-07,0.037807524438968045
51.08,0,0.010604306604864524,-0.0016088167335652367,0.0008449381025895853,-4.4997114397296936e-05,-0.022478437155516014
51.08,1,-0.02168027537368347,0.002751816731038663,-0.0011981763315007132,3.534510992391285e-05,0.03849008912461736
51.1,0,0.010571882087481277,-0.0016333418323833655,0.0008711626388886451,-4.9313310722404885e-05,-0.022817472342644713
51.1,1,-0.021624721825996167,0.0028035075387560886,-0.0012500807945922561,6.162629614874307e-05,0.039187479246436493
51.120000000000005,0,0.010538985120042848,-0.0016560492556975859,0.0008963009641322383,-4.874548093600911e-05,-0.023135944098830193
51.120000000000005,1,-0.021568140138445158,0.002854454417224525,-0.0013027343889358636,7.797012879805221e-05,0.0398843917123453
51.14,0,0.010505652364920565,-0.0016769309329561798,0.0009203280709407358,-4.339385164782612e-05,-0.023433639209738694
51.14,1,-0.021510555065711322,0.0029037079233974927,-0.001355132862783123,8.474789144492789e-05,0.04056716303611997
51.160000000000004,0,0.010471919270080288,-0.0016961154670207218,0.000943272631991135,-3.394021016696336e-05,-0.02371167632812314
51.160000000000004,1,-0.02145200798672357,0.0029505564337649866,-0.00140633716858023,8.353086293151277e-05,0.0412242592097783
51.18,0,0.010437817438859586,-0.001713855436915774,0.0009652189830309593,-2.1546457763909135e-05,-0.023972429659056924
51.18,1,-0.021392552155569948,0.0029945212712083704,-0.0014555165653607131,7.675686314862623e-05,0.04184654093376855
51.2,0,0.010403372390567189,-0.0017305014292772988,0.0009863045502616606,-7.691957825873078e-06,-0.02421932805205631
51.2,1,-0.021332248281812568,0.003035329704155554,-0.0015019844542761803,6.729260824933289e-05,0.04242732324992842
51.22,0,0.010368601947296704,-0.0017464660231558391,0.0010067123918815946,6.02555472863954e-06,-0.02445654987891039
51.22,1,-0.021271160811190237,0.0030728732664225475,-0.0015452249148145017,5.795805566120166e-05,0.04296226767425446
51.24,0,0.010333515406100086,-0.0017621820385512964,0.001026658980713865,1.8096298188024183e-05,-0.02468864483790617
51.24,1,-0.021209355115084597,0.0031071600020568684,-0.0015849085135544408,5.1082861974693916e-05,0.04344915716682146
51.26,0,0.010298113563483188,-0.001778059853818364,0.0010463778636367713,2.7282850470445805e-05,-0.02492012080392754
51.26,1,-0.021146895624219713,0.0031382691116105923,-0.0016208967314714944,4.8158848863829457e-05,0.04388760871368446
51.28,0,0.010262389563389178,-0.0017944484654898178,0.001066100338556033,3.2757893158094804e-05,-0.025155036410015548
51.28,1,-0.021083844784047127,0.0031663151431741143,-0.0016532352319692995,4.9636986410139805e-05,0.04427877501802746
51.300000000000004,0,0.010226330452551405,-0.001811604260331019,0.0010860347293124464,3.417850914569365e-05,-0.02539663815377996
51.300000000000004,1,-0.02102026258802928,0.0031914265794528926,-0.0016821370804904854,5.489519872221155e-05,0.044625076913618285
51.32,0,0.01018991925856425,-0.0018296703249262444,0.0011063461529794226,3.169042565437201e-05,-0.025647074974621792
51.32,1,-0.020956206376172005,0.0032137407960745874,-0.0017079578278814329,6.237758926607925e-05,0.04492999355577815
51.34,0,0.01015313736326866,-0.0018486677177187918,0.001127138811604445,2.5866338833904767e-05,-0.025907214386896988
51.34,1,-0.02089173057694837,0.0032334143529314887,-0.0017311649870080466,6.988027298990979e-05,0.04519792066805092
51.36,0,0.010115966930127928,-0.001868498679999018,0.001148442767481954,1.759207744451638e-05,-0.026176573597430766
51.36,1,-0.020826886119375717,0.003250644882166551,-0.001752304786101825,7.493761276522459e-05,0.04543409073756649
51.38,0,0.01007839315811654,-0.0018889604639473249,0.0011702068659418152,7.921393019704598e-06,-0.026453367888282252
51.38,1,-0.02076171933807672,0.003265698845849186,-0.001771969123287517,7.52483888933203e-05,0.04564453545299528
51.4,0,0.01004040617158491,-0.0019097674664818108,0.001192298966641014,-2.07641309312237e-06,-0.026734668117652228
51.4,1,-0.020696270320526587,0.003278938430107451,-0.0017907653634351532,6.907630644278906e-05,0.04583606171506152
51.42,0,0.01000200240832001,-0.0019305787756439762,0.0012145139737128124,-1.1452409358141472e-05,-0.027016650449657523
51.42,1,-0.020630570781173817,0.0032908409435438127,-0.0018092910416294438,5.556392281367423e-05,0.046016209286799704
51.44,0,0.009963185428060049,-0.0019510280885793366,0.0012365893800376857,-1.9478245761530774e-05,-0.027294914994349183
51.44,1,-0.02056464166975014,0.003302005251094247,-0.001828114737650389,3.491275923193926e-05,0.04619316075608752
51.46,0,0.009923966122674637,-0.001970753204090922,0.0012582272413031203,-2.5698678177294917e-05,-0.027564846179095617
51.46,1,-0.020498490811400684,0.0033131417974230073,-0.001847763465117488,8.40292043829266e-06,0.046375582243483815
51.480000000000004,0,0.009884362360176261,-0.001989422828783464,0.0012791207595317653,-2.9933304673761263e-05,-0.027821986298294736
51.480000000000004,1,-0.020432110920178177,0.0033250453298398577,-0.0018687159984187441,-2.1750140141295338e-05,0.0465723847578993
51.5,0,0.009844398133150498,-0.0020067591295376917,0.0012989830695912072,-3.223335305014251e-05,-0.028062394460477542
51.5,1,-0.020365478318217344,0.003338552120415847,-0.0018914007641051627,-5.267966493388218e-05,0.04679240935075574
51.52,0,0.009804102306365319,-0.002022555173578323,0.0013175754598086142,-3.280684320530053e-05,-0.02828296558689122
51.52,1,-0.020298552632001497,0.003354485900059063,-0.0019161963608129108,-8.124954127768438e-05,0.04704405214210457
51.54,0,0.009763507069246277,-0.0020366869959074223,0.0013347321715483106,-3.193023589064328e-05,-0.028481687706813266
51.54,1,-0.020231277633812914,0.0033735984940526107,-0.0019434325230083833,-0.00010447701959686445,0.047334855936333416
51.56,0,0.00972264619971293,-0.002049120437468382,0.0013503791360547784,-2.986601003876141e-05,-0.028657820114518586
51.56,1,-0.02016358326621612,0.003396512033055529,-0.0019733894473884612,-0.00011993353343858239,0.04767110199621599
51.58,0,0.00968155324086915,-0.0020599130745763607,0.0013645445108361458,-2.680332574693002e-05,-0.02881197971832212
51.58,1,-0.02009538874950678,0.0034236694903800055,-0.002006293847045573,-0.00012606487141236106,0.04805743773673244
51.6,0,0.009640259685595223,-0.0020692115356406838,0.0013773596301555776,-2.283349559813186e-05,-0.02894612800337144
51.6,1,-0.020026606546480325,0.003455299205247331,-0.0020423108299942702,-0.0001223846464687376,0.04849657351993137
51.620000000000005,0,0.009598793259574256,-0.0020772443479080503,0.0013890499132001826,-1.7964413167944823e-05,-0.02906345645754476
51.620000000000005,1,-0.019957146863352065,0.003491397178584033,-0.0020815316165184628,-0.00010951449721704337,0.0489890749973935
51.64,0,0.009557176392270184,-0.0020843102784730517,0.0013999162853871976,-1.2169755465887139e-05,-0.029168174143156835
51.64,1,-0.019886922312979425,0.0035317285735534413,-0.0021239580864025787,-8.906774643367525e-05,0.049533267776181854
51.660000000000004,0,0.009515424967246403,-0.00209076204089793,0.0014103086569730733,-5.461203850795626e-06,-0.029265207368720222
51.660000000000004,1,-0.019815852362710478,0.0035758473847817486,-0.002169486042734149,-6.339678702204157e-05,0.05012526017396652
51.68,0,0.00947354744528387,-0.002096985324117425,0.0014205938619677048,2.0334875938908537e-06,-0.029359828025237844
51.68,1,-0.019743867232691985,0.003623131034109371,-0.00221788976050413,-3.524470110930454e-05,0.050759079178640504
51.7,0,0.009431544451856733,-0.0021033734161642983,0.0014311210939750138,1.0005970603374145e-05,-0.02945723379690355
51.7,1,-0.019670910992684264,0.00367282503275329,-0.002268810747332816,-7.3554983988158296e-06,0.05142690595694487
51.72,0,0.009389408909974065,-0.002110298238551152,0.0014421882108500562,1.793426107936022e-05,-0.02956210960079549
51.72,1,-0.019596943712126426,0.0037240920460624915,-0.0023217536118363864,1.7897183519521853e-05,0.05211939146135536
51.74,0,0.009347126776184964,-0.0021180793147490854,0.0014540122745982293,2.5094107036490593e-05,-0.02967820451352369
51.74,1,-0.019521942631931237,0.003776059799594951,-0.0023760914937898518,3.880682467007762e-05,0.05282603036965923
51.76,0,0.009304678399472504,-0.002126952951887889,0.001466707340275955,3.061991845271575e-05,-0.029807961244883156
51.76,1,-0.019445902429448107,0.0038278632192092427,-0.0024310826940234865,5.451246157624212e-05,0.05353557260735316
51.78,0,0.009262040470345317,-0.0021370445671158337,0.001480271838428891,3.361113436406091e-05,-0.02995223507398573
51.78,1,-0.019368834724897196,0.0038786778119330088,-0.002485899035336636,6.503407372600994e-05,0.054236455293336115
51.800000000000004,0,0.009219188464357759,-0.0021483474784185566,0.001494586974646507,3.3270705774531006e-05,-0.030110135403634324
51.800000000000004,1,-0.019290767017969824,0.003927743272564675,-0.0025396652126487692,7.11629104264283e-05,0.054917242905479016
51.82,0,0.009176099417285847,-0.0021607114644826226,0.0015094264893895624,2.9054882991499942e-05,-0.030279015385748217
51.82,1,-0.019211741243405824,0.003974378290948937,-0.0025915070993610422,7.422771941235223e-05,0.05556706835387276
51.84,0,0.009132754807329575,-0.0021738438896851293,0.001524476991302949,2.080911498952495e-05,-0.03045462357058134
51.84,1,-0.019131812097526353,0.004017989185224335,-0.002640605821346096,7.577749838449249e-05,0.0561760710947562
51.86,0,0.00908914327317281,-0.002187325171337409,0.0015393670136749718,8.864532949345166e-06,-0.03063141693167307
51.86,1,-0.01905104522378598,0.004058076003892081,-0.002686253530367099,7.723470278188371e-05,0.05673582935170725
51.88,0,0.009045262875187242,-0.0022006389042874596,0.0015537020561097725,-5.9264996501891265e-06,-0.030803018160374247
51.88,1,-0.018969515269140064,0.00409423993775703,-0.0027279063142339765,7.957773009134583e-05,0.05723978139850708
51.9,0,0.009001122618000701,-0.0022132152033464917,0.0015671022534745978,-2.2229340102906253e-05,-0.030962783506747978
51.9,1,-0.018887303751512763,0.004126195213600477,-0.0027652296364463758,8.310716432232551e-05,0.05768362582608435
51.92,0,0.008956742999825629,-0.002224483994695742,0.0015792390258951403,-3.8343281691399084e-05,-0.031104432644048993
51.92,1,-0.01880449662847884,0.004153787205504774,-0.00279813211636215,8.733730975894749e-05,0.05806568356730789
51.94,0,0.008912155436315837,-0.0022339333408010033,0.0015898671370568923,-5.238570805085954e-05,-0.03122268106316319
51.94,1,-0.01872118144161239,0.004177016533089319,-0.0028267843022379397,9.103489515345856e-05,0.058387196568097
51.96,0,0.008867400518005787,-0.0022411666793317403,0.0015988490164230815,-6.252338135771807e-05,-0.03131381012928665
51.96,1,-0.018637443937182835,0.00419606675491942,-0.002851620267030379,9.24034466318717e-05,0.05865253112224002
51.980000000000004,0,0.008822525189416605,-0.0022459523174066737,0.0016061689413466496,-6.72210377118676e-05,-0.031376111405981566
51.980000000000004,1,-0.018553364132059387,0.004211331295115426,-0.002873321248371093,8.938826118063542e-05,0.05886924987043533
52.0,0,0.008777579069766494,-0.002248258795334798,0.0016119356533689064,-6.547245887799508e-05,-0.03141015067580918
52.0,1,-0.018469011896199195,0.0042234338350303265,-0.0028927820174211075,8.00567751649342e-05,0.059048016915259634
52.02,0,0.008732610253037069,-0.002248270862380119,0.001616373101846671,-5.697919721560016e-05,-0.03141881287610607
52.02,1,-0.018384442245481643,0.0042332358610741435,-0.0029110620515588478,6.29955438662469e-05,0.05920230651117177
52.04,0,0.00868766101236241,-0.0022463827159908585,0.0016198001567735883,-4.224740833968718e-05,-0.031407110615532335
52.04,1,-0.01829969066158273,0.004241825562943724,-0.0029293247725104108,3.766020224182931e-05,0.05934789767897031
52.06,0,0.008642763876446491,-0.0022431676540821117,0.0016226011985926829,-2.258325020275745e-05,-0.0313817639069468
52.06,1,-0.018214768857679805,0.004250483846359874,-0.002948768992489264,4.619548254369832e-06,0.059502154300783865
52.08,0,0.008597938534940142,-0.0022393260892210006,0.001625190372453913,1.9250100458112485e-08,-0.031350584499194464
52.08,1,-0.018129661469873055,0.0042606257173638555,-0.002970557222285456,-3.435126938773278e-05,0.059683111312481704
52.1,0,0.008553189962832969,-0.0022356166239759488,0.001627972903482568,2.3088937962819495e-05,-0.031321721673626096
52.1,1,-0.01804432415857141,0.004273718416046577,-0.0029957456156615814,-7.635247659073391e-05,0.05990841030124281
52.120000000000005,0,0.008508508035590948,-0.002232777222387238,0.001631307151033549,4.396351831965212e-05,-0.03130284463174098
52.120000000000005,1,-0.017958683543107444,0.004291181017176074,-0.003025220073646299,-0.00011761516684529946,0.06019414940731033
52.14,0,0.008463868748702476,-0.002231445102307762,0.0016354710086328617,6.011571862693521e-05,-0.031300347150935603
52.14,1,-0.017872639266771607,0.004314273306504383,-0.003059642464787154,-0.00015390374136520224,0.06055373003242656
52.160000000000004,0,0.008419236975060059,-0.002232084568787288,0.0016406358413930935,6.947739577066805e-05,-0.0313186613587927
52.160000000000004,1,-0.01778606830791692,0.004343984125675529,-0.003099410111887521,-0.00018101605744239718,0.06099679381689981
52.18,0,0.008374570512586124,-0.0022349314823811783,0.0016468504357537539,7.071792990109155e-05,-0.031359758683237586
52.18,1,-0.017698831433940306,0.004380930671642062,-0.0031446307428912358,-0.00019531621571436744,0.06152834561870324
52.2,0,0.008329825015224251,-0.002239961424852046,0.0016540364871579128,6.343794375319317e-05,-0.03142289789168184
52.2,1,-0.01761078146339159,0.00442528018694944,-0.0031951140934987216,-0.0001942280775407701,0.06214815069483293
52.22,0,0.008284959283557812,-0.0022468860522022217,0.0016619960605635759,4.824970030838441e-05,-0.03150465443113949
52.22,1,-0.01752177278513852,0.004476704006463545,-0.0032503803605240526,-0.00017662087099281493,0.06285047696148244
52.24,0,0.008239940332954556,-0.0022551789057215104,0.001670430329673544,2.6730134141512985e-05,-0.031599234814242656
52.24,1,-0.01743167141005842,0.00453437114447216,-0.003309684797698761,-0.00014303127761541856,0.06362422730022566
52.26,0,0.008194747666428302,-0.0022641284748940375,0.0016789678392701846,1.2493838471815122e-06,-0.0316990480323637
52.26,1,-0.017340364723727582,0.004596984803081653,-0.0033720569568775273,-9.568743843491045e-05,0.06445347468157805
52.28,0,0.00814937625719462,-0.0022729130057342005,0.001687199639796207,-2.5305432968646818e-05,-0.03179547664731017
52.28,1,-0.017247770084327024,0.004662860791852532,-0.0034363524229424755,-3.8326459793118495e-05,0.06531837754572856
52.300000000000004,0,0.00810383788435533,-0.0022806888464672664,0.001694717997072193,-4.987700358784902e-05,-0.03187976684695388
52.300000000000004,1,-0.017153841475111026,0.004730042391230395,-0.0035013143683812168,2.417542238873638e-05,0.0661964180548368
52.32,0,0.008058160648613725,-0.0022866823727314823,0.0017011550422010471,-6.961098940618318e-05,-0.031943942228834565
52.32,1,-0.01705857357118046,0.004796442209701338,-0.0035656418515092624,8.631572175429869e-05,0.06706387521406443
52.34,0,0.008012386701771967,-0.0022902749729211184,0.0017062177281923282,-8.220736221555003e-05,-0.03198164225868011
52.34,1,-0.016962002801437545,0.0048599985657142184,-0.0036280614864239694,0.00014255815431297308,0.06789742176568608
52.36,0,0.007966568429103987,-0.002291071287088658,0.0017097158004438957,-8.62041919613421e-05,-0.03198879382727987
52.36,1,-0.016864205255239073,0.004918832242059191,-0.003687398914128236,0.00018793066789715013,0.06867572072093153
52.38,0,0.00792076350254708,-0.00228894280297617,0.0017115801367508763,-8.115691230351635e-05,-0.03196404232936286
52.38,1,-0.016765291570342684,0.004971389318054992,-0.003742646404635793,0.00021855460876304966,0.06938089584400683
52.4,0,0.007875029353144105,-0.0022840417889356405,0.001711869709610406,-6.768987870459098e-05,-0.03190889516639438
52.4,1,-0.01666539921298252,0.0050165571962959695,-0.003793022933881632,0.00023204023040910432,0.06999976051773446
52.42,0,0.00782941767736462,-0.002276784029822057,0.0017107664869950138,-4.7413961106992225e-05,-0.03182756245640181
52.42,1,-0.016564682792741085,0.005053743725592897,-0.003838023232751505,0.00022770205351919925,0.07052471010478135
52.44,0,0.007783969585891149,-0.0022678024944634825,0.0017085587196045994,-2.2721631066605075e-05,-0.03172651329142215
52.44,1,-0.016463303220067196,0.00508291313272958,-0.0038774526304133222,0.00020657190618020294,0.07095421195203391
52.46,0,0.007738711926218259,-0.002257877447053832,0.0017056141580833566,3.5129403158015715e-06,-0.03161379719906945
52.46,1,-0.016361416596822078,0.005104576846279523,-0.003911445040414037,0.00017121434264735433,0.07129286150526595
52.480000000000004,0,0.007693655171828419,-0.002247851203360115,0.0017023457004893025,2.8289065818521558e-05,-0.031498205912860136
52.480000000000004,1,-0.016259163724113155,0.005119741703682262,-0.003940462184574675,0.00012537477169653755,0.07155100907985514
52.5,0,0.007648793088113816,-0.00223853740215786,0.0016991726979021461,4.8843614266911445e-05,-0.03138836724447695
52.5,1,-0.01615666102131827,0.005129821969378774,-0.003965273115302114,7.351146787748508e-05,0.07174399610342536
52.52,0,0.007604104181134142,-0.0022306351226792477,0.0016964815741380963,6.297725077901092e-05,-0.03129186896828848
52.52,1,-0.01605399348951162,0.0051365246278220434,-0.003986914253201134,2.0275877590559405e-05,0.07189106891191804
52.54,0,0.0075595547345221415,-0.0022246573963811064,0.0016945895007977137,6.930209817732069e-05,-0.03121450564751281
52.54,1,-0.015951210142706968,0.005141719253979333,-0.004006631445039463,-2.999040877439338e-05,0.07201405996448505
52.56,0,0.007515103066235378,-0.002220881760237337,0.001693714599499644,6.738140795383742e-05,-0.031159726051276558
52.56,1,-0.01584832209697364,0.0051473042747860005,-0.004025806879202146,-7.367927939983324e-05,0.07213593912640384
52.58,0,0.007470704510352088,-0.0022193277415763135,0.001693955540580727,5.7746848206939594e-05,-0.031128335230275327
52.58,1,-0.01574530327695349,0.005155080662347856,-0.0040458749606891,-0.00010821172686545713,0.07227934099973543
52.6,0,0.007426316563336653,-0.00221976291448197,0.00169528252514472,4.1795556307577114e-05,-0.031118476359055153
52.6,1,-0.01564209349547626,0.005166642247860789,-0.004068232321905559,-0.0001321772660515183,0.07246516873610256
52.620000000000005,0,0.007381903634910561,-0.0022217358388718278,0.0016975405561040385,2.1584838080755675e-05,-0.031125886582286343
52.620000000000005,1,-0.015538603503309474,0.005183289241496166,-0.004094147906871099,-0.0001453124092792718,0.0727113617902256
52.64,0,0.007337440908290271,-0.0022246311947395517,0.0017004647253000623,-4.4483193128996845e-07,-0.031144391894422432
52.64,1,-0.015434721503714789,0.005205968585495685,-0.00412467940988659,-0.0001483365225937311,0.07303189671953332
52.660000000000004,0,0.007292916932838516,-0.002227740107189814,0.0017037060806817193,-2.1779719137405423e-05,-0.031166581781519993
52.660000000000004,1,-0.015330320583389057,0.005235241863288936,-0.004160602201918647,-0.0001426826621025029,0.0734360687481476
52.68,0,0.007248334727785967,-0.0022303372732097,0.0017068656032199778,-4.0134326035071166e-05,-0.031184587498900726
52.68,1,-0.0152252665227542,0.005271278996156444,-0.004202356209916393,-0.00013017375769674988,0.07392807970388696
52.7,0,0.007203711348534302,-0.002231756169789721,0.0017095330205796602,-5.370637020327487e-05,-0.031190880006852818
52.7,1,-0.015119425503343237,0.0053138741436500585,-0.004250015048696878,-0.00011269908699935646,0.07450693709810018
52.72,0,0.007159076036033313,-0.002231454327332432,0.0017113266954719027,-6.135540500704778e-05,-0.031179005177646997
52.72,1,-0.015012671313118954,0.0053624792192720335,-0.004303280118136874,-9.194194861335964e-05,0.07516665101842182
52.74,0,0.007114467215396652,-0.002229062245168202,0.0017119307033858723,-6.268718477798335e-05,-0.031144184247576846
52.74,1,-0.014904891745560533,0.005416250234765971,-0.0043615004950183205,-6.919769454671182e-05,0.0758967009812703
52.76,0,0.007069928716872688,-0.0022244117573713253,0.0017111254737979472,-5.8039626577303244e-05,-0.031083724976621253
52.76,1,-0.014795993980255582,0.005474102163534051,-0.004423717431299858,-4.530386448844265e-05,0.07668273415396515
52.78,0,0.00702550565082155,-0.0022175422128514403,0.0017088089896369213,-4.837973709085827e-05,-0.030997211242829305
52.78,1,-0.01468590881018646,0.0055347689385004725,-0.004488730302356691,-2.0683952086757162e-05,0.07750744909109336
52.800000000000004,0,0.006981240375313585,-0.0022086853811857468,0.001705006463603578,-3.513223541838813e-05,-0.030886463101182066
52.800000000000004,1,-0.014574593637699,0.005596866292847269,-0.004555179115091899,4.5134254380921335e-06,0.07835161467442367
52.82,0,0.006937168953663965,-0.002198232228696907,0.0016998675471114964,-1.9968294265891584e-05,-0.030755282907490807
52.82,1,-0.014462034196762705,0.005658956133645519,-0.004621637353342119,3.0214363742446515e-05,0.07919517150729483
52.84,0,0.0068933184184861865,-0.0021866863868079916,0.0016936513652786966,-4.585941461972276e-06,-0.03060902347384991
52.84,1,-0.014348244978231275,0.005719611777581699,-0.004686708135816085,5.620300324366001e-05,0.08001836188290012
52.86,0,0.006849705051450499,-0.002174610107637675,0.0016867008848767532,9.487966398798522e-06,-0.030454029473326247
52.86,1,-0.014233268345833102,0.005777483532373887,-0.004749116466886037,8.193528549839402e-05,0.08080283416773602
52.88,0,0.006806333768586312,-0.0021625687251346113,0.0016794091876967206,2.105012222792038e-05,-0.030297012274112477
52.88,1,-0.014117172343753948,0.00583136374696308,-0.004807790788856064,0.00010642453487213349,0.08153266792261099
52.9,0,0.006763198584260777,-0.002151079169414473,0.0016721810295894496,2.93123133552238e-05,-0.03014442068515785
52.9,1,-0.014000047221537111,0.0058802496643631085,-0.004861928048994736,0.00012822769681004875,0.08219526760427347
52.92,0,0.006720284025505813,-0.002140567056186898,0.0016653935313203677,3.392733868719591e-05,-0.030001866125303766
52.92,1,-0.013882000745469362,0.005923401379701728,-0.004911037971420303,0.0001455434852353013,0.08278207583058889
52.94,0,0.006677567291378042,-0.002131335486461469,0.0016593599220954666,3.4954695127004803e-05,-0.02987365150558757
52.94,1,-0.013763152430026123,0.005960391185949771,-0.004954964023330703,0.00015641392332041426,0.08328906267997638
52.96,0,0.006635020904583173,-0.002123547160427768,0.0016542999314688635,3.277984957925778e-05,-0.029762440095568006
52.96,1,-0.013643626905333422,0.005991139856144941,-0.004993880509331265,0.0001590019750290217,0.08371695601100015
52.980000000000004,0,0.006592615585475402,-0.0021172199386543184,0.0016503197335320924,2.8006356882118166e-05,-0.029669085498042577
52.980000000000004,1,-0.013523546728685405,0.006015935210224317,-0.005028267130755666,0.00015190319193785634,0.08407118975120259
53.0,0,0.006550323088801222,-0.0021122347393004253,0.001647403360716339,2.1341894312007503e-05,-0.02959262824451796
