case,time,source_a,inverse_a,causal_a,retained_error_a,discarded_error_a
finest-broad,5.4,0.0,0.0,0.0,0.0,0.0
finest-broad,5.4125000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.425000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.4375,0.0,0.0,0.0,0.0,0.0
finest-broad,5.45,0.0,0.0,0.0,0.0,0.0
finest-broad,5.4625,0.0,0.0,0.0,0.0,0.0
finest-broad,5.4750000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.487500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.5,0.0,0.0,0.0,0.0,0.0
finest-broad,5.5125,0.0,0.0,0.0,0.0,0.0
finest-broad,5.525,0.0,0.0,0.0,0.0,0.0
finest-broad,5.5375000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.550000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.5625,0.0,0.0,0.0,0.0,0.0
finest-broad,5.575,0.0,0.0,0.0,0.0,0.0
finest-broad,5.5875,0.0,0.0,0.0,0.0,0.0
finest-broad,5.6000000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.612500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.625,0.0,0.0,0.0,0.0,0.0
finest-broad,5.6375,0.0,0.0,0.0,0.0,0.0
finest-broad,5.65,0.0,0.0,0.0,0.0,0.0
finest-broad,5.6625000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.675000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.6875,0.0,0.0,0.0,0.0,0.0
finest-broad,5.7,0.0,0.0,0.0,0.0,0.0
finest-broad,5.7125,0.0,0.0,0.0,0.0,0.0
finest-broad,5.7250000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.737500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.75,0.0,0.0,0.0,0.0,0.0
finest-broad,5.7625,0.0,0.0,0.0,0.0,0.0
finest-broad,5.775,0.0,0.0,0.0,0.0,0.0
finest-broad,5.7875000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.800000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.8125,0.0,0.0,0.0,0.0,0.0
finest-broad,5.825,0.0,0.0,0.0,0.0,0.0
finest-broad,5.8375,0.0,0.0,0.0,0.0,0.0
finest-broad,5.8500000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.862500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.875,0.0,0.0,0.0,0.0,0.0
finest-broad,5.8875,0.0,0.0,0.0,0.0,0.0
finest-broad,5.9,0.0,0.0,0.0,0.0,0.0
finest-broad,5.9125000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.925000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,5.9375,0.0,0.0,0.0,0.0,0.0
finest-broad,5.95,0.0,0.0,0.0,0.0,0.0
finest-broad,5.9625,0.0,0.0,0.0,0.0,0.0
finest-broad,5.9750000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,5.987500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.0,0.0,0.0,0.0,0.0,0.0
finest-broad,6.0125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.025,0.0,0.0,0.0,0.0,0.0
finest-broad,6.0375000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.050000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.0625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.075,0.0,0.0,0.0,0.0,0.0
finest-broad,6.0875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.1000000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.112500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.1375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.15,0.0,0.0,0.0,0.0,0.0
finest-broad,6.1625000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.175000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.1875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.2,0.0,0.0,0.0,0.0,0.0
finest-broad,6.2125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.2250000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.237500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.25,0.0,0.0,0.0,0.0,0.0
finest-broad,6.2625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.275,0.0,0.0,0.0,0.0,0.0
finest-broad,6.2875000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.300000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.3125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.325,0.0,0.0,0.0,0.0,0.0
finest-broad,6.3375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.3500000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.362500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.3875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.4,0.0,0.0,0.0,0.0,0.0
finest-broad,6.4125000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.425000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.4375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.45,0.0,0.0,0.0,0.0,0.0
finest-broad,6.4625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.4750000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.487500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.5,0.0,0.0,0.0,0.0,0.0
finest-broad,6.5125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.525,0.0,0.0,0.0,0.0,0.0
finest-broad,6.5375000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.550000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.5625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.575,0.0,0.0,0.0,0.0,0.0
finest-broad,6.5875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.6000000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.612500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.6375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.65,0.0,0.0,0.0,0.0,0.0
finest-broad,6.6625000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.675000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.6875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.7,0.0,0.0,0.0,0.0,0.0
finest-broad,6.7125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.7250000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.737500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.75,0.0,0.0,0.0,0.0,0.0
finest-broad,6.7625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.775,0.0,0.0,0.0,0.0,0.0
finest-broad,6.7875000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.800000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.8125,0.0,0.0,0.0,0.0,0.0
finest-broad,6.825,0.0,0.0,0.0,0.0,0.0
finest-broad,6.8375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.8500000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.862500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.8875,0.0,0.0,0.0,0.0,0.0
finest-broad,6.9,0.0,0.0,0.0,0.0,0.0
finest-broad,6.9125000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.925000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,6.9375,0.0,0.0,0.0,0.0,0.0
finest-broad,6.95,0.0,0.0,0.0,0.0,0.0
finest-broad,6.9625,0.0,0.0,0.0,0.0,0.0
finest-broad,6.9750000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,6.987500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.0,0.0,0.0,0.0,0.0,0.0
finest-broad,7.0125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.025,0.0,0.0,0.0,0.0,0.0
finest-broad,7.0375000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.050000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.0625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.075,0.0,0.0,0.0,0.0,0.0
finest-broad,7.0875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.1000000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.112500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.1375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.15,0.0,0.0,0.0,0.0,0.0
finest-broad,7.1625000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.175000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.1875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.2,0.0,0.0,0.0,0.0,0.0
finest-broad,7.2125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.2250000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.237500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.25,0.0,0.0,0.0,0.0,0.0
finest-broad,7.2625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.275,0.0,0.0,0.0,0.0,0.0
finest-broad,7.2875000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.300000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.3125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.325,0.0,0.0,0.0,0.0,0.0
finest-broad,7.3375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.3500000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.362500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.3875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.4,0.0,0.0,0.0,0.0,0.0
finest-broad,7.4125000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.425000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.4375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.45,0.0,0.0,0.0,0.0,0.0
finest-broad,7.4625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.4750000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.487500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.5,0.0,0.0,0.0,0.0,0.0
finest-broad,7.5125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.525,0.0,0.0,0.0,0.0,0.0
finest-broad,7.5375000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.550000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.5625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.575,0.0,0.0,0.0,0.0,0.0
finest-broad,7.5875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.6000000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.612500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.6375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.65,0.0,0.0,0.0,0.0,0.0
finest-broad,7.6625000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.675000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.6875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.7,0.0,0.0,0.0,0.0,0.0
finest-broad,7.7125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.7250000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.737500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.75,0.0,0.0,0.0,0.0,0.0
finest-broad,7.7625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.775,0.0,0.0,0.0,0.0,0.0
finest-broad,7.7875000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.800000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.8125,0.0,0.0,0.0,0.0,0.0
finest-broad,7.825,0.0,0.0,0.0,0.0,0.0
finest-broad,7.8375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.8500000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.862500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.8875,0.0,0.0,0.0,0.0,0.0
finest-broad,7.9,0.0,0.0,0.0,0.0,0.0
finest-broad,7.9125000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.925000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,7.9375,0.0,0.0,0.0,0.0,0.0
finest-broad,7.95,0.0,0.0,0.0,0.0,0.0
finest-broad,7.9625,0.0,0.0,0.0,0.0,0.0
finest-broad,7.9750000000000005,0.0,0.0,0.0,0.0,0.0
finest-broad,7.987500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.0,0.0,0.0,0.0,0.0,0.0
finest-broad,8.012500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.025,0.0,0.0,0.0,0.0,0.0
finest-broad,8.0375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.05,0.0,0.0,0.0,0.0,0.0
finest-broad,8.0625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.075000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.0875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.1,0.0,0.0,0.0,0.0,0.0
finest-broad,8.1125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.137500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.15,0.0,0.0,0.0,0.0,0.0
finest-broad,8.1625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.175,0.0,0.0,0.0,0.0,0.0
finest-broad,8.1875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.200000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.2125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.225,0.0,0.0,0.0,0.0,0.0
finest-broad,8.2375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.25,0.0,0.0,0.0,0.0,0.0
finest-broad,8.262500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.275,0.0,0.0,0.0,0.0,0.0
finest-broad,8.2875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.3,0.0,0.0,0.0,0.0,0.0
finest-broad,8.3125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.325000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.3375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.35,0.0,0.0,0.0,0.0,0.0
finest-broad,8.3625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.387500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.4,0.0,0.0,0.0,0.0,0.0
finest-broad,8.4125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.425,0.0,0.0,0.0,0.0,0.0
finest-broad,8.4375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.450000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.4625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.475,0.0,0.0,0.0,0.0,0.0
finest-broad,8.4875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.5,0.0,0.0,0.0,0.0,0.0
finest-broad,8.512500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.525,0.0,0.0,0.0,0.0,0.0
finest-broad,8.5375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.55,0.0,0.0,0.0,0.0,0.0
finest-broad,8.5625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.575000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.5875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.6,0.0,0.0,0.0,0.0,0.0
finest-broad,8.6125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.637500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.65,0.0,0.0,0.0,0.0,0.0
finest-broad,8.6625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.675,0.0,0.0,0.0,0.0,0.0
finest-broad,8.6875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.700000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.7125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.725,0.0,0.0,0.0,0.0,0.0
finest-broad,8.7375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.75,0.0,0.0,0.0,0.0,0.0
finest-broad,8.762500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.775,0.0,0.0,0.0,0.0,0.0
finest-broad,8.7875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.8,0.0,0.0,0.0,0.0,0.0
finest-broad,8.8125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.825000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.8375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.85,0.0,0.0,0.0,0.0,0.0
finest-broad,8.8625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.875,0.0,0.0,0.0,0.0,0.0
finest-broad,8.887500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.9,0.0,0.0,0.0,0.0,0.0
finest-broad,8.9125,0.0,0.0,0.0,0.0,0.0
finest-broad,8.925,0.0,0.0,0.0,0.0,0.0
finest-broad,8.9375,0.0,0.0,0.0,0.0,0.0
finest-broad,8.950000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,8.9625,0.0,0.0,0.0,0.0,0.0
finest-broad,8.975,0.0,0.0,0.0,0.0,0.0
finest-broad,8.9875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.0,0.0,0.0,0.0,0.0,0.0
finest-broad,9.012500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.025,0.0,0.0,0.0,0.0,0.0
finest-broad,9.0375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.05,0.0,0.0,0.0,0.0,0.0
finest-broad,9.0625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.075000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.0875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.1,0.0,0.0,0.0,0.0,0.0
finest-broad,9.1125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.137500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.15,0.0,0.0,0.0,0.0,0.0
finest-broad,9.1625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.175,0.0,0.0,0.0,0.0,0.0
finest-broad,9.1875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.200000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.2125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.225,0.0,0.0,0.0,0.0,0.0
finest-broad,9.2375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.25,0.0,0.0,0.0,0.0,0.0
finest-broad,9.262500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.275,0.0,0.0,0.0,0.0,0.0
finest-broad,9.2875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.3,0.0,0.0,0.0,0.0,0.0
finest-broad,9.3125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.325000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.3375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.35,0.0,0.0,0.0,0.0,0.0
finest-broad,9.3625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.387500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.4,0.0,0.0,0.0,0.0,0.0
finest-broad,9.4125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.425,0.0,0.0,0.0,0.0,0.0
finest-broad,9.4375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.450000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.4625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.475,0.0,0.0,0.0,0.0,0.0
finest-broad,9.4875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.5,0.0,0.0,0.0,0.0,0.0
finest-broad,9.512500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.525,0.0,0.0,0.0,0.0,0.0
finest-broad,9.5375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.55,0.0,0.0,0.0,0.0,0.0
finest-broad,9.5625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.575000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.5875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.600000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.6125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.637500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.65,0.0,0.0,0.0,0.0,0.0
finest-broad,9.662500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.675,0.0,0.0,0.0,0.0,0.0
finest-broad,9.6875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.700000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.7125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.725000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.7375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.75,0.0,0.0,0.0,0.0,0.0
finest-broad,9.762500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.775,0.0,0.0,0.0,0.0,0.0
finest-broad,9.787500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.8,0.0,0.0,0.0,0.0,0.0
finest-broad,9.8125,0.0,0.0,0.0,0.0,0.0
finest-broad,9.825000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.8375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.850000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.8625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.875,0.0,0.0,0.0,0.0,0.0
finest-broad,9.887500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.9,0.0,0.0,0.0,0.0,0.0
finest-broad,9.912500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.925,0.0,0.0,0.0,0.0,0.0
finest-broad,9.9375,0.0,0.0,0.0,0.0,0.0
finest-broad,9.950000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.9625,0.0,0.0,0.0,0.0,0.0
finest-broad,9.975000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,9.9875,0.0,0.0,0.0,0.0,0.0
finest-broad,10.0,0.0,0.0,0.0,0.0,0.0
finest-broad,10.012500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.025,0.0,0.0,0.0,0.0,0.0
finest-broad,10.037500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.05,0.0,0.0,0.0,0.0,0.0
finest-broad,10.0625,0.0,0.0,0.0,0.0,0.0
finest-broad,10.075000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.0875,0.0,0.0,0.0,0.0,0.0
finest-broad,10.100000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.1125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.137500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.15,0.0,0.0,0.0,0.0,0.0
finest-broad,10.162500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.175,0.0,0.0,0.0,0.0,0.0
finest-broad,10.1875,0.0,0.0,0.0,0.0,0.0
finest-broad,10.200000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.2125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.225000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.2375,0.0,0.0,0.0,0.0,0.0
finest-broad,10.25,0.0,0.0,0.0,0.0,0.0
finest-broad,10.262500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.275,0.0,0.0,0.0,0.0,0.0
finest-broad,10.287500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.3,0.0,0.0,0.0,0.0,0.0
finest-broad,10.3125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.325000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.3375,0.0,0.0,0.0,0.0,0.0
finest-broad,10.350000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.3625,0.0,0.0,0.0,0.0,0.0
finest-broad,10.375,0.0,0.0,0.0,0.0,0.0
finest-broad,10.387500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.4,0.0,0.0,0.0,0.0,0.0
finest-broad,10.412500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.425,0.0,0.0,0.0,0.0,0.0
finest-broad,10.4375,0.0,0.0,0.0,0.0,0.0
finest-broad,10.450000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.4625,0.0,0.0,0.0,0.0,0.0
finest-broad,10.475000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.4875,0.0,0.0,0.0,0.0,0.0
finest-broad,10.5,0.0,0.0,0.0,0.0,0.0
finest-broad,10.512500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.525,0.0,0.0,0.0,0.0,0.0
finest-broad,10.537500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.55,0.0,0.0,0.0,0.0,0.0
finest-broad,10.5625,0.0,0.0,0.0,0.0,0.0
finest-broad,10.575000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.5875,0.0,0.0,0.0,0.0,0.0
finest-broad,10.600000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.6125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.625,0.0,0.0,0.0,0.0,0.0
finest-broad,10.637500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.65,0.0,0.0,0.0,0.0,0.0
finest-broad,10.662500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.675,0.0,0.0,0.0,0.0,0.0
finest-broad,10.6875,0.0,0.0,0.0,0.0,0.0
finest-broad,10.700000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.7125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.725000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.7375,0.0,0.0,0.0,0.0,0.0
finest-broad,10.75,0.0,0.0,0.0,0.0,0.0
finest-broad,10.762500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.775,0.0,0.0,0.0,0.0,0.0
finest-broad,10.787500000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.8,0.0,0.0,0.0,0.0,0.0
finest-broad,10.8125,0.0,0.0,0.0,0.0,0.0
finest-broad,10.825000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.8375,0.0,0.0,0.0,0.0,0.0
finest-broad,10.850000000000001,0.0,0.0,0.0,0.0,0.0
finest-broad,10.8625,0.0,0.0,0.0,0.0,0.0
finest-broad,10.875,0.0,0.0,0.0,0.0,0.0
